"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.776860446E0,4.253149405E-2,-4.031710699E-2,-1.252273750E-2
3.786860446E0,4.436408728E-2,-3.481931984E-2,-1.435533352E-2
3.796860446E0,4.436408728E-2,-2.993239649E-2,-1.374446787E-2
3.806860712E0,4.375322163E-2,-2.565634064E-2,-1.252273750E-2
3.816860712E0,3.886630014E-2,-1.893682219E-2,-1.130100712E-2
3.826860712E0,3.275764734E-2,-1.038470957E-2,-1.130100712E-2
3.836860712E0,2.542726509E-2,-0.000000000E0,-7.635815535E-3
3.849356846E0,1.687515154E-2,4.276056774E-3,-5.192354787E-3
3.859356579E0,7.712173741E-3,7.941247895E-3,3.054326226E-4
3.869356579E0,-8.399396902E-4,1.160643995E-2,1.527163084E-3
3.879356579E0,-6.337726954E-3,1.404990070E-2,3.970623948E-3
3.889356579E0,-4.505131394E-3,1.099557430E-2,5.192354787E-3
3.899356579E0,-8.399396902E-4,4.276056774E-3,2.138028387E-3
3.909356579E0,7.712173741E-3,-3.054326167E-3,2.748893574E-3
3.919356579E0,1.870774850E-2,-1.282817032E-2,2.138028387E-3
3.929356579E0,2.787072770E-2,-2.076941915E-2,2.748893574E-3
3.939356579E0,3.581197560E-2,-2.687807009E-2,9.162978968E-4
3.949356845E0,4.741841555E-2,-2.809980139E-2,-3.054326226E-4
3.959356845E0,5.597052723E-2,-3.115412779E-2,-9.162978968E-4
3.969356845E0,5.963572115E-2,-3.665191308E-2,-3.054326226E-4
3.979356845E0,6.146831438E-2,-4.153883830E-2,-3.054326226E-4
3.989356845E0,6.452263892E-2,-5.253441259E-2,-9.162978968E-4
3.999356545E0,6.818783283E-2,-6.230825558E-2,-1.527163084E-3
4.009356545E0,6.940956414E-2,-6.658431143E-2,-6.414085161E-3
4.019356545E0,6.879869848E-2,-6.536258012E-2,-7.635815535E-3
4.029356545E0,6.207918003E-2,-6.658431143E-2,-2.748893574E-3
4.039356945E0,5.474879593E-2,-6.536258012E-2,3.054326226E-4
4.049356945E0,4.925100878E-2,-6.047565863E-2,4.581489135E-3
4.059357011E0,4.069889709E-2,-5.009094998E-2,7.024950348E-3
4.069357011E0,3.153591976E-2,-4.642575979E-2,1.007927675E-2
4.079357011E0,2.664899640E-2,-4.398229718E-2,1.374446787E-2
4.089357011E0,2.420553565E-2,-4.337143153E-2,1.557706390E-2
4.099357011E0,1.748601720E-2,-3.970624134E-2,1.618792862E-2
4.109356744E0,1.809688285E-2,-3.726277873E-2,1.679879427E-2
4.119356744E0,9.544769302E-3,-2.809980139E-2,1.740965992E-2
4.129356744E0,3.436116967E-3,-1.099557430E-2,2.046398632E-2
4.139356744E0,-2.672535367E-3,5.497787148E-3,2.107485011E-2
4.149356744E0,-1.183551457E-2,2.138028294E-2,2.229658142E-2
4.159356744E0,-1.550070569E-2,3.543018550E-2,2.168571576E-2
4.169356744E0,-1.794416644E-2,5.314527452E-2,1.985312067E-2
4.179356744E0,-1.733330078E-2,6.963863969E-2,1.557706390E-2
4.189356744E0,-1.611157134E-2,8.613199741E-2,1.435533352E-2
4.199357044E0,-1.733330078E-2,1.014036313E-1,9.468411095E-3
4.209357044E0,-1.366810966E-2,1.093448773E-1,2.748893574E-3
4.219357044E0,-1.183551457E-2,1.178969890E-1,1.527163084E-3
4.229357044E0,-6.337726954E-3,1.185078546E-1,-1.527163084E-3
4.239357044E0,-1.427897532E-2,1.227839142E-1,-2.138028387E-3
4.249356777E0,-1.183551457E-2,1.233947799E-1,-4.581489135E-3
4.259356777E0,-1.366810966E-2,1.215621829E-1,-5.192354787E-3
4.269356777E0,-2.160935849E-2,1.240056455E-1,-7.024950348E-3
4.279356777E0,-1.427897532E-2,1.209513173E-1,-5.803219974E-3
4.289356777E0,-1.855503209E-2,1.185078546E-1,-8.246680722E-3
4.299356777E0,-1.122464892E-2,1.130100712E-1,-8.857546374E-3
4.309357043E0,-2.061670180E-3,1.099557430E-1,-9.468411095E-3
4.319357043E0,1.603521290E-3,1.075122803E-1,-9.468411095E-3
4.329357043E0,1.137736533E-2,9.957103431E-2,-1.007927675E-2
4.339357043E0,1.259909570E-2,1.007927656E-1,-8.246680722E-3
4.349357043E0,1.382082608E-2,9.957103431E-2,-8.857546374E-3
4.359357243E0,1.565342210E-2,9.468411654E-2,-9.468411095E-3
4.369357243E0,1.443169173E-2,9.285151958E-2,-1.374446787E-2
4.379357243E0,1.015563495E-2,9.101892263E-2,-1.252273750E-2
4.389357243E0,1.198823005E-2,8.857546002E-2,-1.313360315E-2
4.399357243E0,1.626428775E-2,8.674286306E-2,-1.130100712E-2
4.409357243E0,1.565342210E-2,8.918632567E-2,-6.414085161E-3
4.419357243E0,1.809688285E-2,8.918632567E-2,-3.970623948E-3
4.429357243E0,1.748601720E-2,9.346238524E-2,-2.138028387E-3
4.439357243E0,1.504255645E-2,9.407325089E-2,3.054326226E-4
4.449357509E0,8.933904581E-3,9.346238524E-2,3.359758761E-3
4.459357509E0,9.926559869E-4,8.796459436E-2,7.024950348E-3
4.469357509E0,-1.183551457E-2,8.002334833E-2,1.130100712E-2
4.479357509E0,-2.099849284E-2,7.208210230E-2,1.313360315E-2
4.489357509E0,-3.627012298E-2,6.047565863E-2,1.435533352E-2
4.499357209E0,-3.810271993E-2,4.642575979E-2,1.252273750E-2
4.509357209E0,-3.199406713E-2,2.993239649E-2,1.191187184E-2
4.519357209E0,-1.916589774E-2,7.330383174E-3,1.313360315E-2
4.529357209E0,-5.726861767E-3,-1.221730467E-2,8.857546374E-3
4.539357209E0,1.809688285E-2,-3.604105115E-2,7.635815535E-3
4.549357209E0,3.214678168E-2,-5.375614017E-2,3.970623948E-3
4.559357475E0,4.741841555E-2,-6.658431143E-2,3.054326226E-4
4.569357475E0,6.269004941E-2,-7.635815442E-2,-1.527163084E-3
4.579357475E0,7.246389240E-2,-8.491026610E-2,-9.162978968E-4
4.589357475E0,7.429648191E-2,-9.346238524E-2,-2.138028387E-3
4.599357475E0,8.040513843E-2,-1.062905490E-1,-4.581489135E-3
4.609357208E0,7.735081017E-2,-1.209513173E-1,-5.803219974E-3
4.619357208E0,6.940956414E-2,-1.337794960E-1,-4.581489135E-3
4.629357208E0,7.124216110E-2,-1.514945775E-1,-6.414085161E-3
4.639357474E0,6.452263892E-2,-1.655444801E-1,-2.748893574E-3
4.649357474E0,5.841398984E-2,-1.734857261E-1,-5.192354787E-3
4.659357207E0,5.291620269E-2,-1.704314053E-1,-3.359758761E-3
4.669357207E0,4.314235970E-2,-1.661553532E-1,-3.970623948E-3
4.679357207E0,3.947716579E-2,-1.594358236E-1,-2.748893574E-3
4.689357207E0,3.459024429E-2,-1.484402567E-1,-2.138028387E-3
4.699357507E0,2.787072770E-2,-1.337794960E-1,-3.359758761E-3
4.709357507E0,2.909245715E-2,-1.258382350E-1,-3.970623948E-3
4.719357507E0,3.459024429E-2,-1.191187203E-1,-5.803219974E-3
4.729357507E0,3.886630014E-2,-1.044579595E-1,-4.581489135E-3
4.739357507E0,4.375322163E-2,-9.101892263E-2,-6.414085161E-3
4.749357240E0,5.169447139E-2,-8.124507964E-2,-4.581489135E-3
4.759357240E0,4.314235970E-2,-6.169738993E-2,-3.359758761E-3
4.769357240E0,4.497495294E-2,-4.337143153E-2,-3.970623948E-3
4.779357240E0,4.619668424E-2,-1.893682219E-2,-4.581489135E-3
4.789357240E0,4.680754989E-2,3.054326167E-3,-3.359758761E-3
4.799357240E0,4.802928120E-2,1.710422710E-2,-2.138028387E-3
4.809357506E0,4.375322163E-2,2.199114859E-2,1.527163084E-3
4.819357506E0,4.192062840E-2,2.015855350E-2,3.970623948E-3
4.829357506E0,3.764457256E-2,1.466076635E-2,5.192354787E-3
4.839357506E0,2.909245715E-2,9.162978269E-3,2.138028387E-3
4.849357506E0,2.664899640E-2,8.552113548E-3,9.162978968E-4
4.859357239E0,1.809688285E-2,1.160643995E-2,-2.748893574E-3
4.869357239E0,8.323038928E-3,1.588249579E-2,-3.359758761E-3
4.879357239E0,-2.290744742E-4,1.466076635E-2,-3.054326226E-4
4.889357239E0,-1.305724494E-2,1.038470957E-2,1.527163084E-3
4.899357239E0,-1.794416644E-2,6.108652335E-3,5.192354787E-3
4.909357239E0,-1.977676153E-2,-1.832595794E-3,8.857546374E-3
4.919357239E0,-2.283108793E-2,-4.886921961E-3,1.069014147E-2
4.929357239E0,-2.222022414E-2,-3.665191587E-3,1.191187184E-2
4.939356972E0,-2.344195358E-2,-0.000000000E0,1.374446787E-2
4.949357238E0,-2.771801129E-2,6.108652451E-4,1.740965992E-2
4.959357238E0,-3.077233583E-2,5.497787148E-3,1.924225502E-2
4.969357238E0,-3.504839167E-2,1.160643995E-2,2.046398632E-2
4.979357238E0,-3.627012298E-2,1.160643995E-2,2.229658142E-2
4.989357238E0,-3.443752974E-2,4.886921961E-3,2.046398632E-2
4.999356938E0,-3.443752974E-2,6.108652335E-3,1.618792862E-2
5.009356938E0,-3.199406713E-2,6.719517522E-3,1.069014147E-2
5.019356938E0,-2.893974073E-2,2.443460980E-3,2.748893574E-3
5.029356938E0,-2.649627998E-2,1.832595794E-3,-8.246680722E-3
5.039356938E0,-1.916589774E-2,6.719517522E-3,-1.679879427E-2
5.049356938E0,-1.427897532E-2,1.282817032E-2,-2.474004216E-2
5.059357204E0,-9.392052889E-3,2.382374369E-2,-3.268129006E-2
5.069357204E0,-5.115996581E-3,3.726277873E-2,-3.878994286E-2
5.079357204E0,-3.283400787E-3,5.070181563E-2,-4.184427112E-2
5.089357204E0,-7.559457328E-3,6.169738993E-2,-4.306599870E-2
5.099357470E0,-1.244637929E-2,7.330382615E-2,-4.367686436E-2
5.109357203E0,-1.366810966E-2,7.574728876E-2,-4.001167417E-2
5.119357203E0,-1.550070569E-2,7.696902007E-2,-3.634648025E-2
5.129357203E0,-1.855503209E-2,7.941248268E-2,-3.207042441E-2
5.139357203E0,-9.392052889E-3,7.269296050E-2,-2.535090782E-2
5.149357203E0,-2.672535367E-3,6.291911751E-2,-2.351831272E-2
5.159357203E0,3.436116967E-3,5.742133409E-2,-2.290744707E-2
5.169357203E0,1.603521290E-3,5.375614017E-2,-2.412917651E-2
5.179357203E0,1.603521290E-3,5.253441259E-2,-2.535090782E-2
5.189357203E0,2.214386594E-3,5.070181563E-2,-2.840523422E-2
5.199357236E0,4.046982154E-3,5.131268129E-2,-3.084869497E-2
5.209357236E0,2.214386594E-3,4.398229718E-2,-3.145955876E-2
5.219357236E0,-2.672535367E-3,3.237585723E-2,-2.840523422E-2
5.229357236E0,-1.183551457E-2,2.199114859E-2,-2.107485011E-2
5.239357236E0,-1.794416644E-2,9.773843922E-3,-1.374446787E-2
5.249356969E0,-1.794416644E-2,-8.552113548E-3,-5.803219974E-3
5.259356969E0,-1.611157134E-2,-2.687807009E-2,2.748893574E-3
5.269356969E0,-1.733330078E-2,-3.665191308E-2,1.069014147E-2
5.279356969E0,-1.427897532E-2,-4.398229718E-2,1.496619824E-2
5.289356969E0,-9.392052889E-3,-5.009094998E-2,1.863138936E-2
5.299356969E0,-1.450804994E-3,-4.886921868E-2,2.046398632E-2
5.309357235E0,5.879578181E-3,-4.581489414E-2,2.046398632E-2
5.319357235E0,1.076649968E-2,-4.581489414E-2,1.985312067E-2
5.329357235E0,2.237293869E-2,-5.192354694E-2,1.924225502E-2
5.339357235E0,1.992947794E-2,-5.742133409E-2,1.618792862E-2
5.349357235E0,1.870774850E-2,-6.291911751E-2,1.496619824E-2
5.359356968E0,1.931861416E-2,-6.475171447E-2,1.252273750E-2
5.369356968E0,1.259909570E-2,-6.352998316E-2,1.313360315E-2
5.379356968E0,1.076649968E-2,-6.108652428E-2,1.191187184E-2
5.389356968E0,1.137736533E-2,-5.742133409E-2,1.252273750E-2
5.399356701E0,9.544769302E-3,-5.558873713E-2,1.557706390E-2
5.409356701E0,4.657847341E-3,-4.886921868E-2,1.435533352E-2
5.419356701E0,1.603521290E-3,-4.276056588E-2,1.435533352E-2
5.429356701E0,6.490443368E-3,-4.092797264E-2,1.130100712E-2
5.439356701E0,2.825251780E-3,-3.054326214E-2,8.246680722E-3
5.449356967E0,3.817907709E-4,-2.382374369E-2,6.414085161E-3
5.459356967E0,-6.337726954E-3,-1.404990070E-2,7.024950348E-3
5.469356967E0,-1.061378326E-2,-4.276056774E-3,8.246680722E-3
5.479356967E0,-1.183551457E-2,6.108652335E-3,8.246680722E-3
5.489356967E0,-1.000291854E-2,1.221730467E-2,1.007927675E-2
5.499356933E0,-1.450804994E-3,1.893682219E-2,9.468411095E-3
5.509356933E0,2.214386594E-3,2.565634064E-2,7.635815535E-3
5.519356933E0,9.544769302E-3,2.748893574E-2,1.527163084E-3
5.529356933E0,1.687515154E-2,2.687807009E-2,-1.527163084E-3
5.539356933E0,1.992947794E-2,2.260201424E-2,-9.162978968E-4
5.549356933E0,1.443169173E-2,1.527163107E-2,-3.359758761E-3
5.559357199E0,1.137736533E-2,1.160643995E-2,-2.748893574E-3
5.569357199E0,2.214386594E-3,9.773843922E-3,-9.162978968E-4
5.579357199E0,9.926559869E-4,3.054326167E-3,2.138028387E-3
5.589357199E0,3.817907709E-4,-0.000000000E0,1.527163084E-3
5.599357199E0,2.825251780E-3,-5.497787148E-3,4.581489135E-3
5.609356932E0,7.101308554E-3,-1.282817032E-2,8.857546374E-3
5.619356932E0,7.712173741E-3,-1.954768784E-2,7.024950348E-3
5.629356932E0,5.879578181E-3,-2.138028294E-2,9.468411095E-3
5.639356932E0,-2.061670180E-3,-2.443460934E-2,1.007927675E-2
5.649356932E0,2.214386594E-3,-3.359758854E-2,6.414085161E-3
5.659356932E0,5.268712528E-3,-3.665191308E-2,3.970623948E-3
5.669356932E0,2.825251780E-3,-3.909537569E-2,3.359758761E-3
5.679356932E0,-7.559457328E-3,-3.665191308E-2,2.138028387E-3
5.689356932E0,-6.948592141E-3,-3.970624134E-2,2.138028387E-3
5.699357232E0,-6.337726954E-3,-3.543018550E-2,3.359758761E-3
5.709357232E0,-8.170322515E-3,-2.687807009E-2,4.581489135E-3
5.719357232E0,-1.122464892E-2,-1.954768784E-2,6.414085161E-3
5.729357232E0,-5.115996581E-3,-1.282817032E-2,3.970623948E-3
5.739357232E0,-9.392052889E-3,-4.276056774E-3,1.007927675E-2
5.749356965E0,-1.000291854E-2,-0.000000000E0,8.857546374E-3
5.759356965E0,-1.000291854E-2,1.221730490E-3,7.024950348E-3
5.769356965E0,-2.061670180E-3,1.221730490E-3,3.970623948E-3
5.779356965E0,4.657847341E-3,1.221730490E-3,2.748893574E-3
5.789356965E0,4.046982154E-3,9.162978269E-3,-1.527163084E-3
5.799356965E0,1.076649968E-2,1.099557430E-2,-4.581489135E-3
5.809357231E0,8.323038928E-3,1.343903504E-2,-3.359758761E-3
5.819357231E0,1.015563495E-2,7.330383174E-3,-5.803219974E-3
5.829357231E0,1.137736533E-2,6.108652335E-3,-7.635815535E-3
5.839357231E0,1.992947794E-2,1.221730490E-3,-8.857546374E-3
5.849357231E0,2.176207490E-2,-3.054326167E-3,-8.857546374E-3
5.859356964E0,2.176207490E-2,-1.038470957E-2,-1.130100712E-2
5.869356964E0,7.712173741E-3,-1.343903504E-2,-1.007927675E-2
5.879356964E0,1.198823005E-2,-2.076941915E-2,-9.468411095E-3
5.889356964E0,-8.399396902E-4,-2.382374369E-2,-8.857546374E-3
5.899356964E0,-3.283400787E-3,-2.626720630E-2,-4.581489135E-3
5.909356964E0,-6.337726954E-3,-2.871066704E-2,2.138028387E-3
5.919356964E0,-1.305724494E-2,-2.687807009E-2,5.192354787E-3
5.929356964E0,-1.794416644E-2,-1.893682219E-2,5.803219974E-3
5.939356964E0,-1.122464892E-2,-1.771509275E-2,6.414085161E-3
5.949357230E0,-8.781188168E-3,-1.343903504E-2,8.857546374E-3
5.959357230E0,-1.061378326E-2,-5.497787148E-3,6.414085161E-3
5.969357230E0,-9.392052889E-3,6.108652451E-4,8.246680722E-3
5.979357230E0,-7.559457328E-3,1.221730490E-3,9.468411095E-3
5.989357230E0,-1.550070569E-2,6.719517522E-3,1.130100712E-2
5.999356930E0,-1.061378326E-2,8.552113548E-3,8.246680722E-3
6.009356930E0,-1.122464892E-2,9.773843922E-3,8.857546374E-3
6.019356930E0,-8.781188168E-3,6.108652335E-3,1.069014147E-2
6.029356930E0,-1.550070569E-2,9.773843922E-3,8.857546374E-3
6.039356930E0,-1.000291854E-2,9.773843922E-3,8.857546374E-3
6.049356930E0,-1.611157134E-2,8.552113548E-3,9.468411095E-3
6.059357196E0,-1.794416644E-2,9.773843922E-3,8.246680722E-3
6.069357196E0,-1.488984004E-2,9.773843922E-3,6.414085161E-3
6.079357196E0,-1.183551457E-2,8.552113548E-3,8.857546374E-3
6.089357196E0,-1.794416644E-2,8.552113548E-3,8.857546374E-3
6.099357196E0,-1.794416644E-2,8.552113548E-3,6.414085161E-3
6.109356929E0,-2.160935849E-2,1.038470957E-2,7.635815535E-3
6.119356929E0,-2.710714564E-2,1.221730467E-2,7.635815535E-3
6.129356929E0,-2.649627998E-2,1.343903504E-2,4.581489135E-3
6.139356929E0,-3.077233583E-2,1.771509275E-2,5.803219974E-3
6.149356929E0,-2.893974073E-2,1.954768784E-2,7.024950348E-3
6.159356929E0,-2.710714564E-2,2.076941915E-2,6.414085161E-3
6.169356929E0,-2.710714564E-2,2.015855350E-2,7.024950348E-3
6.179356929E0,-2.222022414E-2,2.076941915E-2,8.857546374E-3
6.189356929E0,-1.977676153E-2,1.832595654E-2,8.857546374E-3
6.199357229E0,-2.038762718E-2,2.015855350E-2,1.007927675E-2
6.209357229E0,-1.916589774E-2,2.260201424E-2,8.857546374E-3
6.219357229E0,-1.855503209E-2,2.138028294E-2,9.468411095E-3
6.229357229E0,-1.855503209E-2,2.260201424E-2,1.130100712E-2
6.239357229E0,-1.733330078E-2,2.382374369E-2,1.069014147E-2
6.249356962E0,-1.244637929E-2,2.260201424E-2,1.007927675E-2
6.259356962E0,-1.122464892E-2,1.771509275E-2,9.468411095E-3
6.269356962E0,-1.244637929E-2,1.527163107E-2,1.007927675E-2
6.279356962E0,-1.244637929E-2,1.038470957E-2,1.007927675E-2
6.289356962E0,-1.244637929E-2,7.941247895E-3,1.007927675E-2
6.299356962E0,-1.733330078E-2,8.552113548E-3,1.007927675E-2
6.309357228E0,-1.611157134E-2,7.941247895E-3,9.468411095E-3
6.319357228E0,-1.244637929E-2,4.886921961E-3,7.024950348E-3
6.329357228E0,-1.061378326E-2,4.276056774E-3,7.024950348E-3
6.339357228E0,-8.781188168E-3,3.665191587E-3,3.970623948E-3
6.349357228E0,-1.450804994E-3,-0.000000000E0,2.748893574E-3
6.359356961E0,1.603521290E-3,6.108652451E-4,2.748893574E-3
6.369356961E0,5.268712528E-3,4.276056774E-3,-9.162978968E-4
6.379356961E0,5.268712528E-3,6.108652335E-3,-2.748893574E-3
6.389356961E0,8.933904581E-3,6.108652451E-4,-9.162978968E-4
6.399356961E0,7.101308554E-3,3.054326167E-3,-3.970623948E-3
6.409356961E0,5.879578181E-3,3.665191587E-3,-3.970623948E-3
6.419356961E0,5.268712528E-3,3.054326167E-3,-2.748893574E-3
6.429356961E0,4.046982154E-3,6.108652451E-4,-2.138028387E-3
6.439356961E0,2.214386594E-3,2.443460980E-3,-2.748893574E-3
6.449357261E0,9.926559869E-4,2.443460980E-3,-4.581489135E-3
6.459357261E0,3.436116967E-3,-1.221730490E-3,-3.970623948E-3
6.469357261E0,5.879578181E-3,-1.221730490E-3,-5.192354787E-3
6.479357261E0,1.015563495E-2,4.886921961E-3,-1.252273750E-2
6.489357261E0,1.809688285E-2,6.719517522E-3,-1.496619824E-2
6.499356961E0,1.870774850E-2,9.162978269E-3,-1.557706390E-2
6.509356961E0,1.320996135E-2,1.099557430E-2,-1.863138936E-2
6.519356961E0,1.565342210E-2,7.941247895E-3,-2.168571576E-2
6.529356961E0,1.687515154E-2,4.886921961E-3,-1.985312067E-2
6.539356961E0,1.382082608E-2,4.886921961E-3,-1.985312067E-2
6.549356961E0,1.382082608E-2,7.330383174E-3,-1.985312067E-2
6.559357227E0,1.259909570E-2,7.330383174E-3,-1.618792862E-2
6.569357227E0,5.879578181E-3,6.108652335E-3,-1.374446787E-2
6.579357227E0,-2.672535367E-3,6.108652451E-4,-1.130100712E-2
6.589357227E0,-1.000291854E-2,-7.941247895E-3,-5.192354787E-3
6.599357227E0,-1.550070569E-2,-1.160643995E-2,-5.192354787E-3
6.609356960E0,-1.794416644E-2,-1.404990070E-2,-2.748893574E-3
6.619356960E0,-1.855503209E-2,-1.649336144E-2,-2.138028387E-3
6.629356960E0,-1.366810966E-2,-2.015855350E-2,-5.192354787E-3
6.639356960E0,-9.392052889E-3,-2.748893574E-2,-9.468411095E-3
6.649356960E0,-1.122464892E-2,-1.832595654E-2,-1.069014147E-2
6.659356960E0,-1.244637929E-2,-5.497787148E-3,-1.130100712E-2
6.669356960E0,-1.366810966E-2,5.497787148E-3,-8.857546374E-3
6.679356960E0,-2.160935849E-2,1.282817032E-2,-7.635815535E-3
6.689356960E0,-2.405281924E-2,1.221730467E-2,-6.414085161E-3
6.699357260E0,-2.893974073E-2,1.221730467E-2,-6.414085161E-3
6.709357260E0,-2.710714564E-2,7.330383174E-3,-5.803219974E-3
6.719357260E0,-2.649627998E-2,7.330383174E-3,-7.635815535E-3
6.729357260E0,-2.099849284E-2,9.162978269E-3,-1.191187184E-2
6.739357260E0,-1.611157134E-2,1.649336144E-2,-1.679879427E-2
6.749356960E0,-9.392052889E-3,2.504547499E-2,-2.229658142E-2
6.759356960E0,-1.000291854E-2,3.481931984E-2,-2.657263726E-2
6.769356960E0,-1.000291854E-2,4.520402849E-2,-2.718350291E-2
6.779356960E0,-2.099849284E-2,5.742133409E-2,-2.657263726E-2
6.789356960E0,-2.771801129E-2,6.780604273E-2,-2.107485011E-2
6.799356960E0,-3.565925732E-2,7.330382615E-2,-1.374446787E-2
6.809357226E0,-5.215261877E-2,8.124507964E-2,-8.246680722E-3
6.819357226E0,-6.009386852E-2,9.162978828E-2,-9.162978968E-4
6.829357226E0,-6.803511828E-2,9.834930301E-2,3.970623948E-3
6.839357226E0,-7.536549866E-2,1.038470939E-1,6.414085161E-3
6.849357226E0,-7.841982692E-2,1.093448773E-1,5.192354787E-3
6.859356959E0,-8.452847600E-2,1.130100712E-1,1.130100712E-2
6.869356959E0,-8.636107296E-2,1.136209369E-1,1.374446787E-2
6.879356959E0,-8.269587904E-2,1.148426682E-1,1.618792862E-2
6.889356959E0,-7.597636431E-2,1.117883399E-1,1.802052557E-2
6.899356959E0,-6.559165567E-2,1.038470939E-1,1.740965992E-2
6.909356959E0,-6.070473418E-2,9.651670605E-2,1.618792862E-2
6.919356959E0,-4.543310404E-2,8.307767659E-2,1.313360315E-2
6.929356959E0,-3.199406713E-2,7.269296050E-2,8.857546374E-3
6.939356959E0,-1.672243699E-2,6.475171447E-2,2.748893574E-3
6.949357225E0,-2.290744742E-4,6.352998316E-2,-5.803219974E-3
6.959357225E0,7.101308554E-3,6.352998316E-2,-1.252273750E-2
6.969357225E0,8.323038928E-3,7.269296050E-2,-2.046398632E-2
6.979357225E0,1.015563495E-2,7.391469181E-2,-2.351831272E-2
6.989357225E0,7.101308554E-3,7.696902007E-2,-2.657263726E-2
6.999356925E0,9.926559869E-4,7.635815442E-2,-2.718350291E-2
7.009356925E0,3.817907709E-4,7.452555746E-2,-2.657263726E-2
7.019356925E0,4.046982154E-3,6.597344577E-2,-2.596177347E-2
7.029356925E0,-2.290744742E-4,5.375614017E-2,-2.412917651E-2
7.039356925E0,-5.115996581E-3,4.092797264E-2,-1.557706390E-2
7.049356925E0,-8.781188168E-3,3.481931984E-2,-8.857546374E-3
7.059357191E0,-9.392052889E-3,3.726277873E-2,3.054326226E-4
7.069357191E0,-1.183551457E-2,4.520402849E-2,8.857546374E-3
7.079357191E0,-1.550070569E-2,5.681046844E-2,1.252273750E-2
7.089357191E0,-1.611157134E-2,6.475171447E-2,1.618792862E-2
7.099357191E0,-1.916589774E-2,6.780604273E-2,2.046398632E-2
7.109356924E0,-2.588541433E-2,6.658431143E-2,2.474004216E-2
7.119356924E0,-2.893974073E-2,5.864306539E-2,2.718350291E-2
7.129356924E0,-2.955060638E-2,4.398229718E-2,2.840523422E-2
7.139356924E0,-2.222022414E-2,2.932153270E-2,2.535090782E-2
7.149356924E0,-1.855503209E-2,1.710422710E-2,2.229658142E-2
7.159356924E0,-1.061378326E-2,3.665191587E-3,1.863138936E-2
7.169356924E0,-8.170322515E-3,-7.941247895E-3,1.435533352E-2
7.179356924E0,-2.061670180E-3,-1.404990070E-2,1.130100712E-2
7.189356924E0,2.825251780E-3,-1.282817032E-2,6.414085161E-3
7.199357190E0,5.268712528E-3,-8.552113548E-3,3.970623948E-3
7.209357190E0,7.712173741E-3,-6.719517522E-3,9.162978968E-4
7.219357190E0,8.323038928E-3,-7.941247895E-3,-3.359758761E-3
7.229357190E0,5.268712528E-3,-1.038470957E-2,-7.635815535E-3
7.239357190E0,5.268712528E-3,-1.893682219E-2,-1.069014147E-2
7.249356923E0,9.544769302E-3,-2.871066704E-2,-1.374446787E-2
7.259356923E0,7.101308554E-3,-3.359758854E-2,-1.496619824E-2
7.269356923E0,-8.399396902E-4,-3.543018550E-2,-1.496619824E-2
7.279356923E0,-2.061670180E-3,-4.153883830E-2,-1.007927675E-2
7.289356923E0,-8.170322515E-3,-3.665191308E-2,-1.130100712E-2
7.299356923E0,-1.000291854E-2,-2.809980139E-2,-8.246680722E-3
7.309357189E0,-6.337726954E-3,-2.138028294E-2,-8.246680722E-3
7.319357189E0,-8.781188168E-3,-1.527163107E-2,-4.581489135E-3
7.329357189E0,-1.488984004E-2,-1.099557430E-2,-2.748893574E-3
7.339357189E0,-2.099849284E-2,-5.497787148E-3,-3.054326226E-4
7.349357189E0,-2.649627998E-2,-0.000000000E0,3.054326226E-4
7.359356922E0,-2.771801129E-2,5.497787148E-3,3.970623948E-3
7.369356922E0,-2.710714564E-2,5.497787148E-3,5.192354787E-3
7.379356922E0,-2.466368489E-2,7.941247895E-3,8.246680722E-3
7.389356922E0,-3.321579844E-2,1.710422710E-2,5.803219974E-3
7.399356922E0,-3.993531689E-2,2.138028294E-2,8.857546374E-3
7.409356922E0,-4.543310404E-2,2.260201424E-2,7.635815535E-3
7.419356922E0,-4.421137273E-2,1.466076635E-2,1.130100712E-2
7.429356922E0,-3.810271993E-2,1.099557430E-2,1.252273750E-2
7.439356922E0,-3.749185428E-2,8.552113548E-3,1.435533352E-2
7.449357188E0,-1.855503209E-2,3.665191587E-3,1.435533352E-2
