"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.605300250E0,-8.583627062E-1,4.664512206E0,-3.630428902E0
3.615276250E0,-9.971658117E-1,4.637937196E0,-3.285498435E0
3.625253250E0,-1.158081771E0,4.380785422E0,-3.106376292E0
3.635229250E0,-1.375874986E0,4.063571634E0,-3.213291169E0
3.645205250E0,-1.623468024E0,3.779121550E0,-2.984019504E0
3.655181250E0,-1.712720801E0,3.465817795E0,-2.407866741E0
3.665158250E0,-1.671775527E0,3.085994945E0,-1.465303764E0
3.675134250E0,-1.576509766E0,2.278692099E0,-7.696660727E-2
3.685110250E0,-1.473639993E0,1.268272769E0,1.377312816E0
3.695086250E0,-1.104601602E0,-4.165147126E-2,2.288839942E0
3.705062250E0,-9.994883989E-1,-1.590501130E0,2.944598746E0
3.715039250E0,-1.403160726E0,-3.516528357E0,4.230718387E0
3.725015250E0,-1.573768883E0,-5.691886123E0,5.123593479E0
3.734991250E0,-1.412878213E0,-7.226089675E0,5.394865694E0
3.744967250E0,-8.659637211E-1,-7.683322059E0,6.361508675E0
3.754944250E0,9.778149814E-2,-6.069244956E0,6.797706285E0
3.764920250E0,7.202723032E-1,-4.388714831E0,6.099321279E0
3.774896250E0,1.083234999E0,-3.144394011E0,5.694742488E0
3.784872250E0,8.324393680E-1,-1.564790922E0,4.151385704E0
3.794849250E0,7.457095734E-2,3.250244987E-1,1.689252124E0
3.804825250E0,-8.792993928E-1,1.564082825E0,-3.505671832E-1
3.814801250E0,-2.758492104E0,1.650087765E0,-6.610607663E-1
3.824777250E0,-3.434853864E0,-1.783833468E-1,3.758297861E-2
3.834753250E0,-2.560555083E0,-3.184576077E0,7.223694071E-1
3.844730250E0,-1.138019828E0,-5.927371039E0,5.969545251E-1
3.854706250E0,8.607172338E-1,-7.641351330E0,-8.423677209E-1
3.864682250E0,8.982977273E-1,-7.177754252E0,-2.598576603E0
3.874658250E0,4.317669919E-2,-4.985951777E0,-3.257470391E0
3.884635250E0,6.778932922E-1,-1.844239299E0,-3.002387363E0
3.894611250E0,3.178932345E-1,3.012515325E0,-4.018417096E0
3.904587250E0,-1.843448317E0,6.461694868E0,-6.053834034E0
3.914563250E0,-3.418977212E0,7.315183700E0,-7.226821747E0
3.924539250E0,-3.425471130E0,6.886789200E0,-7.396138986E0
3.934516250E0,-2.871612046E0,5.886659215E0,-6.683142958E0
3.944492250E0,-2.251031115E0,4.392375188E0,-5.750197481E0
