"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.749793117E0,1.870500147E-1,-9.748050690E0,-3.109500110E-1
3.759878028E0,1.270500124E-1,-9.640050888E0,-1.939500123E-1
3.769962722E0,9.105000645E-2,-9.529950142E0,-9.105000645E-2
3.780047643E0,8.895000070E-2,-9.420000076E0,-3.795000166E-2
3.790132477E0,3.600000218E-2,-9.433950424E0,4.050000105E-3
3.800217398E0,2.700000070E-2,-9.477000237E0,-2.400000021E-2
3.810302093E0,4.950000439E-3,-9.532950401E0,-6.705000252E-2
3.820386917E0,-4.905000329E-2,-9.595050812E0,-1.200000048E-1
3.830471869E0,-5.595000088E-2,-9.730950356E0,-9.300000221E-2
3.840556563E0,-3.195000067E-2,-9.832050323E0,-9.600000083E-2
3.850641407E0,-7.500000298E-2,-9.940050125E0,-1.990500093E-1
3.860726341E0,-4.200000316E-2,-1.009005070E1,-3.090000153E-1
3.870811025E0,8.205000311E-2,-1.022895050E1,-3.520500064E-1
3.880895961E0,8.595000207E-2,-1.020795059E1,-4.069500268E-1
3.890980794E0,2.205000073E-2,-1.009305000E1,-4.189500213E-1
3.901065482E0,-4.395000264E-2,-9.922950745E0,-4.120500088E-1
3.911150394E0,-4.905000329E-2,-9.841050148E0,-3.780000210E-1
3.921235266E0,3.000000026E-3,-9.790950775E0,-3.180000186E-1
3.931320206E0,-2.700000070E-2,-9.634950638E0,-2.920500040E-1
3.941404900E0,-4.200000316E-2,-9.513000488E0,-2.700000107E-1
3.951489734E0,2.205000073E-2,-9.481950760E0,-2.700000107E-1
3.961574429E0,7.200000435E-2,-9.496950150E0,-2.419500053E-1
3.971659366E0,6.000000238E-2,-9.549000740E0,-2.340000123E-1
3.981744218E0,3.105000220E-2,-9.577950478E0,-2.269500047E-1
3.991829120E0,-1.500000060E-2,-9.604050636E0,-2.110500038E-1
4.001913814E0,-9.195000678E-2,-9.673950195E0,-2.389500141E-1
4.011998736E0,-1.110000089E-1,-9.742950439E0,-3.019500077E-1
4.022083339E0,-1.180500090E-1,-9.817050934E0,-3.450000286E-1
4.032168260E0,-1.210500076E-1,-9.910950661E0,-4.120500088E-1
4.042253101E0,-1.230000034E-1,-9.952050209E0,-4.669500291E-1
4.052338024E0,-1.469999999E-1,-9.973050117E0,-4.789500237E-1
4.062422723E0,-1.450500041E-1,-9.895950317E0,-4.570500255E-1
4.072507572E0,-1.210500076E-1,-9.805050850E0,-4.140000343E-1
4.082592495E0,-1.399500072E-1,-9.718950272E0,-3.490500152E-1
4.092677175E0,-1.279500127E-1,-9.613950729E0,-2.820000052E-1
4.102762009E0,-4.905000329E-2,-9.559050560E0,-2.179500163E-1
4.112846919E0,-7.950000465E-3,-9.609000206E0,-2.179500163E-1
4.122931622E0,7.050000131E-3,-9.657000542E0,-2.899500132E-1
4.133016539E0,1.500000060E-2,-9.670950890E0,-3.589500189E-1
4.143101387E0,1.339500099E-1,-9.685950279E0,-3.690000176E-1
4.153186084E0,1.699500084E-1,-9.667050362E0,-3.540000021E-1
4.163270928E0,1.819500029E-1,-9.706950188E0,-3.930000067E-1
4.173355622E0,2.440500110E-1,-9.825000763E0,-4.380000234E-1
4.183440534E0,4.000500143E-1,-9.910950661E0,-4.210500121E-1
4.193525382E0,4.140000343E-1,-9.943950653E0,-4.380000234E-1
4.203610312E0,3.240000010E-1,-9.978000641E0,-4.549500346E-1
4.213695026E0,1.800000072E-1,-9.973050117E0,-4.740000367E-1
4.223779870E0,1.080000028E-1,-9.922950745E0,-4.930500090E-1
4.233864560E0,4.605000094E-2,-9.849000931E0,-4.399500191E-1
4.243949481E0,-3.705000132E-2,-9.742950439E0,-4.140000343E-1
4.254034320E0,-1.180500090E-1,-9.634950638E0,-3.949500322E-1
4.264119241E0,-1.060500070E-1,-9.537000656E0,-3.589500189E-1
4.274203945E0,1.990500093E-1,-9.645000458E0,-4.500000179E-2
4.284288793E0,-3.940500319E-1,-9.489000320E0,-4.140000343E-1
4.294373487E0,-6.040500402E-1,-9.628050804E0,-1.278000116E0
4.304458414E0,-3.030000031E-1,-9.880050659E0,-2.299500108E-1
4.314543281E0,-5.710500479E-1,-9.682950020E0,-3.090000153E-1
4.324627983E0,-4.900500178E-1,-9.612000465E0,-5.170500278E-1
4.334712899E0,-3.439500034E-1,-9.862950325E0,-3.690000176E-1
4.344797742E0,-2.670000196E-1,-1.007100010E1,-5.070000291E-1
4.354882435E0,-1.260000020E-1,-1.007400036E1,-4.120500088E-1
4.364967289E0,-4.050000105E-3,-9.994950294E0,-3.210000098E-1
4.375052226E0,1.390500069E-1,-9.901050568E0,-3.570000231E-1
4.385136910E0,2.089500129E-1,-9.850950241E0,-2.779500186E-1
4.395221827E0,1.870500147E-1,-9.796050072E0,-2.320500165E-1
4.405306676E0,2.440500110E-1,-9.760050774E0,-1.390500069E-1
4.415391305E0,3.330000043E-1,-9.714000702E0,-1.170000061E-1
4.425476226E0,3.670500219E-1,-9.649950027E0,-1.270500124E-1
4.435560929E0,4.099500179E-1,-9.588000298E0,-6.900000572E-2
4.445645856E0,5.250000358E-1,-9.520950317E0,-6.900000572E-2
4.455730680E0,4.650000334E-1,-9.517950058E0,-1.549500078E-1
4.465815372E0,3.379500210E-1,-9.549000740E0,-2.149500102E-1
4.475900284E0,2.250000089E-1,-9.537000656E0,-3.570000231E-1
4.485985136E0,8.400000632E-2,-9.571050644E0,-4.020000100E-1
4.496069829E0,-1.095000096E-2,-9.624000549E0,-3.610500097E-1
4.506154654E0,-1.305000018E-2,-9.700050354E0,-2.080500126E-1
4.516239557E0,3.105000220E-2,-9.721950531E0,-1.720500141E-1
4.526324270E0,4.800000042E-2,-9.750000000E0,-3.160500228E-1
4.536409119E0,7.905000448E-2,-9.865050316E0,-3.850500286E-1
4.546493814E0,5.505000427E-2,-9.873000145E0,-3.420000076E-1
4.556578735E0,2.700000070E-2,-9.801000595E0,-2.939999998E-1
4.566663597E0,-3.705000132E-2,-9.741000175E0,-2.659500241E-1
4.576748294E0,-7.500000298E-2,-9.703050613E0,-1.870500147E-1
4.586833125E0,-7.500000298E-2,-9.669000626E0,-1.150500029E-1
4.596917819E0,-3.705000132E-2,-9.682950020E0,-1.699500084E-1
4.607002725E0,-1.180500090E-1,-9.789000511E0,-3.469500244E-1
4.617087578E0,-1.420500129E-1,-9.874950409E0,-4.759500325E-1
4.627172270E0,-1.110000089E-1,-9.966000557E0,-4.740000367E-1
4.637257110E0,-1.279500127E-1,-9.975000381E0,-3.850500286E-1
4.647342033E0,-1.180500090E-1,-9.894000053E0,-3.090000153E-1
4.657426741E0,-1.995000057E-2,-9.798000336E0,-2.179500163E-1
4.667511585E0,-2.700000070E-2,-9.748050690E0,-2.029500157E-1
4.677596285E0,-1.090500057E-1,-9.679050446E0,-2.509500086E-1
4.687681134E0,-1.399500072E-1,-9.649950027E0,-2.730000019E-1
4.697766052E0,-9.495000541E-2,-9.655050278E0,-2.610000074E-1
4.707850732E0,-1.060500070E-1,-9.645000458E0,-3.210000098E-1
4.717935571E0,-5.400000140E-2,-9.643050194E0,-3.760500252E-1
4.728020475E0,-4.395000264E-2,-9.619050026E0,-4.450500309E-1
4.738105174E0,-1.140000075E-1,-9.625950813E0,-5.509500504E-1
4.748190018E0,-1.710000038E-1,-9.655050278E0,-5.860500336E-1
4.758274717E0,-1.740000099E-1,-9.681000710E0,-5.220000148E-1
4.768359543E0,-8.295000345E-2,-9.721950531E0,-4.450500309E-1
4.778444227E0,-1.995000057E-2,-9.778950691E0,-4.039500058E-1
4.788529163E0,3.405000269E-2,-9.858000755E0,-3.760500252E-1
4.798614015E0,9.600000083E-2,-9.901050568E0,-3.469500244E-1
4.808698722E0,1.030500084E-1,-9.954000473E0,-3.949500322E-1
4.818783557E0,5.295000225E-2,-1.000695038E1,-4.189500213E-1
4.828868485E0,4.305000231E-2,-9.961050034E0,-4.999500215E-1
4.838953179E0,9.600000083E-2,-9.894000053E0,-4.860000312E-1
4.849038023E0,1.219500080E-1,-9.822000504E0,-4.020000100E-1
4.859122718E0,1.540500075E-1,-9.781949997E0,-2.970000207E-1
4.869207649E0,1.579500139E-1,-9.736050606E0,-2.730000019E-1
4.879292497E0,1.369500011E-1,-9.700050354E0,-3.490500152E-1
4.889377184E0,1.369500011E-1,-9.691050529E0,-3.880500197E-1
4.899462028E0,1.249500066E-1,-9.709950447E0,-4.380000234E-1
4.909546737E0,5.295000225E-2,-9.733950615E0,-4.600500166E-1
4.919631601E0,-6.105000153E-2,-9.721950531E0,-3.469500244E-1
4.929716295E0,-1.230000034E-1,-9.718950272E0,-2.269500047E-1
4.939801216E0,-2.070000172E-1,-9.748050690E0,-1.990500093E-1
4.949886050E0,-2.639999986E-1,-9.750000000E0,-2.779500186E-1
4.959970743E0,-2.119500041E-1,-9.730950356E0,-3.109500110E-1
4.970055611E0,-9.195000678E-2,-9.748050690E0,-3.660000265E-1
4.980140529E0,5.295000225E-2,-9.762000084E0,-4.500000179E-1
4.990225228E0,1.249500066E-1,-9.760050774E0,-4.189500213E-1
5.000310063E0,1.579500139E-1,-9.784050941E0,-3.970500231E-1
5.010394767E0,2.040000111E-1,-9.793950081E0,-3.330000043E-1
5.020479611E0,2.710500062E-1,-9.789000511E0,-2.389500141E-1
5.030564300E0,2.710500062E-1,-9.832050323E0,-2.939999998E-1
5.040649150E0,2.419500053E-1,-9.838950157E0,-3.690000176E-1
5.050734073E0,2.110500038E-1,-9.853050232E0,-3.780000210E-1
5.060818762E0,1.080000028E-1,-9.850950241E0,-4.519500136E-1
5.070903596E0,7.905000448E-2,-9.766950607E0,-4.429500103E-1
5.080988277E0,2.205000073E-2,-9.643050194E0,-2.700000107E-1
5.091073116E0,-4.395000264E-2,-9.568050385E0,-1.770000011E-1
5.101158044E0,-5.595000088E-2,-9.540000916E0,-1.000500023E-1
5.111242738E0,-6.795000285E-2,-9.559050560E0,-5.700000376E-2
5.121327591E0,-1.260000020E-1,-9.613950729E0,-1.440000087E-1
5.131412286E0,-1.969500035E-1,-9.667050362E0,-2.149500102E-1
5.141497135E0,-2.740500271E-1,-9.733950615E0,-2.629500031E-1
5.151581814E0,-3.439500034E-1,-9.805050850E0,-3.450000286E-1
5.161666668E0,-4.009500146E-1,-9.862950325E0,-4.380000234E-1
5.171751596E0,-4.440000355E-1,-9.870000839E0,-4.240500331E-1
5.181836291E0,-4.459500313E-1,-9.844050407E0,-3.229500055E-1
5.191921158E0,-3.409500122E-1,-9.810000420E0,-2.080500126E-1
5.202005847E0,-4.489500225E-1,-9.640050888E0,-2.059500068E-1
5.212090764E0,-3.940500319E-1,-9.777000427E0,-8.280000687E-1
5.222175377E0,-1.159500033E-1,-9.913050652E0,-4.309500158E-1
5.232260293E0,-1.180500090E-1,-9.676050186E0,-1.579500139E-1
5.242345135E0,3.105000220E-2,-9.592050552E0,-5.719500184E-1
5.252429829E0,2.700000070E-2,-9.750000000E0,-5.839500427E-1
5.262514692E0,-1.110000089E-1,-9.825000763E0,-4.570500255E-1
5.272599400E0,-3.150000274E-1,-9.987000465E0,-4.720500112E-1
5.282684230E0,-3.889500201E-1,-9.937050819E0,-4.600500166E-1
5.292768938E0,-1.759500057E-1,-9.817050934E0,-4.279500246E-1
5.302853779E0,-9.195000678E-2,-9.802950859E0,-5.740500093E-1
5.312938711E0,-5.595000088E-2,-9.874950409E0,-5.860500336E-1
5.323023415E0,-8.295000345E-2,-9.865050316E0,-3.690000176E-1
5.333108259E0,-1.540500075E-1,-9.801000595E0,-3.060000241E-1
5.343192959E0,-6.300000101E-2,-9.774000168E0,-4.020000100E-1
5.353277788E0,-7.800000161E-2,-9.729000092E0,-3.450000286E-1
5.363362458E0,-1.279500127E-1,-9.646950722E0,-3.760500252E-1
5.373447302E0,-1.305000018E-2,-9.619050026E0,-4.240500331E-1
5.383532235E0,2.610000074E-1,-9.693000793E0,-4.120500088E-1
5.393616939E0,1.770000011E-1,-9.657000542E0,-4.620000124E-1
5.403701793E0,2.419500053E-1,-9.600000381E0,-4.020000100E-1
5.413786487E0,1.770000011E-1,-9.670950890E0,-4.069500268E-1
5.423871355E0,1.080000028E-1,-9.796050072E0,-4.429500103E-1
5.433956040E0,3.900000080E-2,-9.844050407E0,-3.330000043E-1
5.444040884E0,-4.200000316E-2,-9.898950577E0,-2.820000052E-1
5.454125821E0,-1.230000034E-1,-9.883950233E0,-4.260000288E-1
5.464210453E0,-1.590000093E-1,-9.802950859E0,-4.690500200E-1
5.474295365E0,-2.260500044E-1,-9.733950615E0,-5.100000501E-1
5.484379982E0,-2.329500169E-1,-9.718950272E0,-4.480500221E-1
5.494464908E0,-1.260000020E-1,-9.706950188E0,-3.019500077E-1
5.504549602E0,1.200000010E-2,-9.658950806E0,-2.149500102E-1
5.514634442E0,8.205000311E-2,-9.597000122E0,-1.699500084E-1
5.524719126E0,1.009500027E-1,-9.544050217E0,-2.250000089E-1
5.534804047E0,1.129500046E-1,-9.517950058E0,-2.700000107E-1
5.544888895E0,1.870500147E-1,-9.556050301E0,-3.970500231E-1
5.554973502E0,2.850000262E-1,-9.616050720E0,-4.830000103E-1
5.565058194E0,3.589500189E-1,-9.657000542E0,-4.879500270E-1
5.575143124E0,3.190500140E-1,-9.706950188E0,-5.029500127E-1
5.585227951E0,2.250000089E-1,-9.741000175E0,-5.050500035E-1
5.595312630E0,1.489500105E-1,-9.796050072E0,-5.580000281E-1
5.605397452E0,4.095000029E-2,-9.918000221E0,-6.250500083E-1
5.615482142E0,-1.060500070E-1,-9.931950569E0,-6.130500436E-1
5.625566981E0,-2.740500271E-1,-9.904050827E0,-5.580000281E-1
5.635651676E0,-2.860500216E-1,-9.822000504E0,-5.310000181E-1
5.645736505E0,-1.950000077E-1,-9.741000175E0,-4.740000367E-1
5.655821438E0,-1.420500129E-1,-9.706950188E0,-4.399500191E-1
5.665906117E0,-9.705000371E-2,-9.688050270E0,-4.069500268E-1
5.675990952E0,-3.195000067E-2,-9.669000626E0,-4.189500213E-1
5.686075666E0,-5.100000277E-2,-9.700050354E0,-4.639500082E-1
5.696160505E0,-1.879500151E-1,-9.798000336E0,-4.330500066E-1
5.706245209E0,-1.590000093E-1,-9.906000137E0,-4.159500301E-1
5.716330053E0,-3.705000132E-2,-9.940050125E0,-3.930000067E-1
5.726414743E0,-4.695000127E-2,-9.925050735E0,-4.309500158E-1
5.736499664E0,-1.210500076E-1,-9.870000839E0,-4.669500291E-1
5.746584290E0,-1.330500096E-1,-9.895950317E0,-4.189500213E-1
5.756669134E0,-3.705000132E-2,-9.813000679E0,-2.779500186E-1
5.766754072E0,-2.295000106E-2,-9.693000793E0,-2.389500141E-1
5.776838791E0,-7.500000298E-2,-9.607050896E0,-2.970000207E-1
5.786923401E0,-1.710000038E-1,-9.577950478E0,-4.120500088E-1
5.797008312E0,-1.620000005E-1,-9.613950729E0,-3.300000131E-1
5.807093168E0,1.905000024E-2,-9.568050385E0,-3.180000186E-1
5.817177863E0,-1.995000057E-2,-9.676050186E0,-4.789500237E-1
5.827262702E0,-9.000000358E-2,-9.729000092E0,-3.370500207E-1
5.837347371E0,-2.449500114E-1,-9.552000046E0,-4.759500325E-1
5.847432215E0,-6.599999964E-2,-9.694950104E0,-6.079500318E-1
5.857516934E0,1.180500090E-1,-9.805050850E0,-5.670000315E-1
5.867601778E0,1.609500051E-1,-9.895950317E0,-6.150000095E-1
5.877686472E0,3.430500031E-1,-9.880050659E0,-4.000500143E-1
5.887771306E0,4.600500166E-1,-9.805050850E0,-1.360500008E-1
5.897856011E0,5.200500488E-1,-9.760050774E0,-9.300000221E-2
5.907940845E0,5.170500278E-1,-9.714000702E0,-2.059500068E-1
5.918025544E0,5.460000038E-1,-9.691050529E0,-2.730000019E-1
5.928110389E0,4.770000279E-1,-9.694950104E0,-3.229500055E-1
5.938195078E0,3.910500109E-1,-9.676050186E0,-3.640500307E-1
5.948279922E0,4.050000310E-1,-9.589950562E0,-3.229500055E-1
5.958364592E0,4.380000234E-1,-9.604050636E0,-2.749500275E-1
5.968449528E0,2.110500038E-1,-9.733950615E0,-4.639500082E-1
5.978534377E0,2.700000070E-2,-9.865050316E0,-5.050500035E-1
5.988619064E0,1.270500124E-1,-9.822000504E0,-2.370000184E-1
5.998703898E0,1.905000024E-2,-9.760050774E0,-3.180000186E-1
6.008788592E0,-7.500000298E-2,-9.781949997E0,-3.490500152E-1
6.018873437E0,-1.639500111E-1,-9.801000595E0,-2.250000089E-1
6.028958117E0,-1.590000093E-1,-9.766950607E0,-1.990500093E-1
6.039042975E0,-1.039500013E-1,-9.786000252E0,-1.630500108E-1
6.049127684E0,-1.350000054E-1,-9.784050941E0,-1.789500117E-1
6.059212529E0,-2.190000117E-1,-9.798000336E0,-2.659500241E-1
6.069297214E0,-2.620500028E-1,-9.793950081E0,-3.520500064E-1
6.079382058E0,-4.200000167E-1,-9.802950859E0,-4.039500058E-1
6.089466743E0,-4.990500212E-1,-9.801000595E0,-2.200500071E-1
6.099551582E0,-3.870000243E-1,-9.820050240E0,-1.270500124E-1
6.109636286E0,-3.390000165E-1,-9.760050774E0,-1.510500014E-1
6.119721130E0,-1.090500057E-1,-9.762000084E0,-2.149500102E-1
6.129805830E0,9.600000083E-2,-9.777000427E0,-3.400500119E-1
6.139890674E0,1.489500105E-1,-9.778950691E0,-4.380000234E-1
6.149975382E0,2.250000089E-1,-9.822000504E0,-3.109500110E-1
6.160060312E0,2.680500150E-1,-9.793950081E0,-2.299500108E-1
6.170144930E0,3.210000098E-1,-9.778950691E0,-1.000500023E-1
6.180229774E0,3.709500134E-1,-9.714000702E0,-1.200000010E-2
6.190314683E0,4.000500143E-1,-9.769950867E0,-1.050000042E-1
6.200399386E0,3.330000043E-1,-9.817050934E0,-2.989500165E-1
6.210483998E0,3.019500077E-1,-9.834000587E0,-1.650000066E-1
6.220568919E0,2.539499998E-1,-9.808050156E0,-5.505000427E-2
6.230653521E0,1.249500066E-1,-9.861000061E0,-1.650000066E-1
6.240738365E0,8.895000070E-2,-9.931950569E0,-3.660000265E-1
6.250823060E0,1.200000048E-1,-9.865050316E0,-3.019500077E-1
6.260907904E0,2.010000050E-1,-9.733950615E0,-2.610000074E-1
6.270992827E0,1.699500084E-1,-9.705000877E0,-2.850000262E-1
6.281077444E0,1.560000032E-1,-9.655050278E0,-2.110500038E-1
6.291162142E0,1.459500045E-1,-9.600000381E0,-1.440000087E-1
6.301246976E0,1.129500046E-1,-9.540000916E0,-1.789500117E-1
6.311331661E0,1.300500035E-1,-9.480000496E0,-1.939500123E-1
6.321416572E0,1.129500046E-1,-9.613950729E0,-1.890000105E-1
6.331501176E0,-1.305000018E-2,-9.802950859E0,-2.850000262E-1
6.341586116E0,-1.230000034E-1,-9.834000587E0,-3.090000153E-1
6.351670738E0,-1.780500114E-1,-9.844050407E0,-2.269500047E-1
6.361755596E0,-1.090500057E-1,-9.838950157E0,-2.389500141E-1
6.371840534E0,-1.800000109E-2,-9.853050232E0,-3.019500077E-1
6.381925229E0,7.050000131E-3,-9.907950401E0,-3.540000021E-1
6.392009839E0,-7.800000161E-2,-9.958950043E0,-4.260000288E-1
6.402094683E0,-1.810500026E-1,-9.940050125E0,-4.879500270E-1
6.412179619E0,-1.930500120E-1,-9.850950241E0,-4.279500246E-1
6.422264329E0,-1.620000005E-1,-9.774000168E0,-2.610000074E-1
6.432348929E0,-1.639500111E-1,-9.694950104E0,-1.549500078E-1
6.442433773E0,-3.495000303E-2,-9.670950890E0,-9.600000083E-2
6.452518691E0,1.180500090E-1,-9.694950104E0,-7.605000585E-2
6.462603304E0,2.110500038E-1,-9.789000511E0,-8.805000782E-2
6.472688006E0,3.430500031E-1,-9.856050491E0,-1.150500029E-1
6.482772850E0,4.770000279E-1,-9.910950661E0,-1.360500008E-1
6.492857559E0,5.610000491E-1,-9.873000145E0,-1.669500023E-1
6.502942427E0,6.370500326E-1,-9.808050156E0,-2.010000050E-1
6.513027102E0,7.330500484E-1,-9.691050529E0,-2.230500132E-1
6.523111932E0,7.429500222E-1,-9.561000824E0,-1.990500093E-1
6.533196607E0,7.570500374E-1,-9.516000748E0,-1.600500047E-1
6.543281447E0,6.199500561E-1,-9.517950058E0,-2.130000144E-1
6.553366145E0,4.380000234E-1,-9.556050301E0,-1.750500053E-1
6.563451071E0,2.950500250E-1,-9.631050110E0,-1.410000026E-1
6.573535689E0,2.059500068E-1,-9.750000000E0,-2.610000074E-1
6.583620519E0,1.080000028E-1,-9.849000931E0,-2.200500071E-1
6.593705213E0,4.950000439E-3,-9.954000473E0,-2.149500102E-1
6.603790057E0,-1.399500072E-1,-1.006200027E1,-2.509500086E-1
6.613874756E0,-2.140500098E-1,-1.011900043E1,-3.810000122E-1
6.623959605E0,-2.500500083E-1,-1.009500027E1,-2.749500275E-1
6.634044299E0,-2.410500050E-1,-9.982950211E0,-2.029500157E-1
6.644129143E0,-2.050500065E-1,-9.793950081E0,-2.230500132E-1
6.654213833E0,-2.020500153E-1,-9.613950729E0,-3.060000241E-1
6.664298672E0,-1.950000077E-1,-9.477000237E0,-2.269500047E-1
6.674383357E0,-2.209500074E-1,-9.382050514E0,-1.750500053E-1
6.684468215E0,-2.209500074E-1,-9.376950264E0,-2.899500132E-1
6.694552819E0,-1.690500081E-1,-9.376950264E0,-4.399500191E-1
6.704637509E0,-7.304999977E-2,-9.415050507E0,-5.359500051E-1
6.714722441E0,6.300000101E-2,-9.523050308E0,-5.119500160E-1
6.724807278E0,2.280000150E-1,-9.658950806E0,-4.690500200E-1
6.734891973E0,3.760500252E-1,-9.796050072E0,-3.930000067E-1
6.744976602E0,4.170000255E-1,-9.883950233E0,-3.690000176E-1
6.755061446E0,3.790500164E-1,-9.987000465E0,-3.019500077E-1
6.765146355E0,3.589500189E-1,-1.003995037E1,-2.850000262E-1
6.775230977E0,3.910500109E-1,-1.003800011E1,-3.229500055E-1
6.785315669E0,4.530000091E-1,-1.004295063E1,-3.810000122E-1
6.795400518E0,5.340000391E-1,-9.973050117E0,-4.600500166E-1
6.805485238E0,5.610000491E-1,-9.853050232E0,-4.210500121E-1
6.815570072E0,5.080500245E-1,-9.729000092E0,-3.900000155E-1
6.825654781E0,4.429500103E-1,-9.667050362E0,-3.780000210E-1
6.835739397E0,3.910500109E-1,-9.633000374E0,-3.660000265E-1
6.845824318E0,3.570000231E-1,-9.612000465E0,-4.159500301E-1
6.855909164E0,2.639999986E-1,-9.624000549E0,-3.810000122E-1
6.865993872E0,1.390500069E-1,-9.682950020E0,-3.019500077E-1
6.876078488E0,4.800000042E-2,-9.774000168E0,-3.180000186E-1
6.886163322E0,-1.095000096E-2,-9.832050323E0,-3.330000043E-1
6.896248016E0,-1.800000109E-2,-9.865050316E0,-3.520500064E-1
6.906332855E0,-5.100000277E-2,-9.910950661E0,-3.610500097E-1
6.916417560E0,-1.210500076E-1,-9.907950401E0,-3.490500152E-1
6.926502404E0,-1.900500059E-1,-9.913050652E0,-3.349500299E-1
6.936587112E0,-2.790000141E-1,-9.906000137E0,-3.210000098E-1
6.946671942E0,-3.100500107E-1,-9.880050659E0,-3.280500174E-1
6.956756637E0,-2.790000141E-1,-9.849000931E0,-2.920500040E-1
6.966841281E0,-2.070000172E-1,-9.808050156E0,-2.970000207E-1
6.976926110E0,-1.519500017E-1,-9.738000870E0,-2.130000144E-1
6.987010800E0,-1.420500129E-1,-9.724050522E0,-2.299500108E-1
6.997095634E0,-9.000000358E-2,-9.741000175E0,-1.290000081E-1
7.007180337E0,-5.895000324E-2,-9.703050613E0,-8.595000207E-2
7.017264953E0,-1.305000018E-2,-9.661950111E0,-1.270500124E-1
7.027349850E0,2.205000073E-2,-9.613950729E0,-1.339500099E-1
7.037434696E0,-1.050000079E-3,-9.640050888E0,-2.059500068E-1
7.047519377E0,2.895000204E-2,-9.676050186E0,-3.229500055E-1
7.057603993E0,4.095000029E-2,-9.670950890E0,-3.090000153E-1
7.067688837E0,0.000000000E0,-9.652050018E0,-2.509500086E-1
7.077773769E0,-1.050000079E-3,-9.657000542E0,-2.580000162E-1
7.087858390E0,6.000000238E-2,-9.693000793E0,-3.090000153E-1
7.097943079E0,1.905000024E-2,-9.772050858E0,-3.970500231E-1
7.108027923E0,-6.105000153E-2,-9.820050240E0,-4.860000312E-1
7.118112603E0,-9.000000358E-2,-9.822000504E0,-5.070000291E-1
7.128197457E0,-1.570500135E-1,-9.781949997E0,-4.620000124E-1
7.138282137E0,-2.410500050E-1,-9.778950691E0,-4.309500158E-1
7.148366733E0,-2.929500043E-1,-9.736050606E0,-4.639500082E-1
7.158451577E0,-2.089500129E-1,-9.688050270E0,-3.400500119E-1
7.168536272E0,-2.020500153E-1,-9.726000786E0,-2.939999998E-1
7.178621116E0,-1.639500111E-1,-9.703050613E0,-3.589500189E-1
7.188705824E0,-4.395000264E-2,-9.712050438E0,-3.109500110E-1
7.198790668E0,9.795000404E-2,-9.754950523E0,-1.549500078E-1
7.208875363E0,2.710500062E-1,-9.820050240E0,-2.110500038E-1
7.218960207E0,3.070500195E-1,-9.870000839E0,-2.939999998E-1
7.229044824E0,3.330000043E-1,-9.870000839E0,-3.450000286E-1
7.239129514E0,3.259500265E-1,-9.901050568E0,-2.869500220E-1
7.249214361E0,3.120000064E-1,-9.849000931E0,-3.139500022E-1
7.259299284E0,3.070500195E-1,-9.772050858E0,-4.309500158E-1
7.269383892E0,3.790500164E-1,-9.774000168E0,-4.810500145E-1
7.279468589E0,2.970000207E-1,-9.757950783E0,-5.790000558E-1
7.289553428E0,1.270500124E-1,-9.813000679E0,-5.479500294E-1
7.299638103E0,4.305000231E-2,-9.810000420E0,-5.290500522E-1
7.309722728E0,5.505000427E-2,-9.738000870E0,-4.380000234E-1
7.319807602E0,5.505000427E-2,-9.619050026E0,-4.189500213E-1
7.329892286E0,1.695000008E-2,-9.492000580E0,-4.309500158E-1
7.339977130E0,-3.000000119E-2,-9.516000748E0,-4.879500270E-1
7.350061829E0,1.905000024E-2,-9.552000046E0,-5.269500017E-1
7.360146683E0,-4.905000329E-2,-9.585000038E0,-4.500000179E-1
7.370231291E0,-1.879500151E-1,-9.631050110E0,-4.720500112E-1
7.380316212E0,-2.530499995E-1,-9.703050613E0,-6.919500232E-1
7.390400830E0,-5.895000324E-2,-9.621000290E0,-7.800000310E-1
7.400485522E0,-2.359500080E-1,-9.769950867E0,-5.860500336E-1
7.410570137E0,-3.529500067E-1,-9.850950241E0,-7.440000176E-1
7.420655043E0,-2.760000229E-1,-9.858000755E0,-7.900500298E-1
7.430739895E0,-2.190000117E-1,-9.882000923E0,-6.990000606E-1
7.440824594E0,-2.329500169E-1,-9.975000381E0,-6.919500232E-1
7.450909218E0,-2.190000117E-1,-9.994950294E0,-7.830000520E-1
7.460994053E0,-1.620000005E-1,-9.997050285E0,-6.559500098E-1
7.471078728E0,-2.209500074E-1,-9.865050316E0,-6.030000448E-1
7.481163572E0,-3.340500295E-1,-9.724050522E0,-5.860500336E-1
