"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.858137650E1,1.718750037E-2,-5.582499877E-2,-7.562499959E-3
5.859146180E1,5.018749833E-2,-3.024999984E-2,-4.399999976E-3
5.860154726E1,7.782500237E-2,-2.598750032E-2,-1.237499993E-3
5.861163246E1,8.841250092E-2,-2.914999984E-2,-2.337499987E-3
5.862171797E1,7.672499865E-2,-2.488750033E-2,-6.599999964E-3
5.863180328E1,5.444999784E-2,-1.429999992E-2,-8.662499487E-3
5.864188850E1,3.313750029E-2,-1.512499992E-3,-1.086249948E-2
5.865197396E1,2.144999988E-2,8.112499490E-3,-1.292499993E-2
5.866205927E1,2.144999988E-2,1.127499994E-2,-8.662499487E-3
5.867214473E1,2.777500078E-2,1.017499994E-2,-2.337499987E-3
5.868222996E1,3.203750029E-2,4.949999973E-3,3.024999984E-3
5.869231525E1,3.203750029E-2,6.874999963E-4,5.087499972E-3
5.870240071E1,3.203750029E-2,-3.574999981E-3,8.387500420E-3
5.871248602E1,3.313750029E-2,-1.539999992E-2,1.361249946E-2
5.872257126E1,3.423750028E-2,-3.024999984E-2,1.691249944E-2
5.873265679E1,3.093750030E-2,-3.877500072E-2,2.007500082E-2
5.874274204E1,2.667500079E-2,-3.877500072E-2,1.691249944E-2
5.875282750E1,2.351249941E-2,-2.914999984E-2,9.349999949E-3
5.876291282E1,1.828750037E-2,-1.636249945E-2,5.087499972E-3
5.877299807E1,1.072499994E-2,6.874999963E-4,4.124999978E-3
5.878308360E1,1.374999993E-4,1.237499993E-2,5.087499972E-3
5.879316907E1,-9.487500414E-3,1.979999989E-2,1.924999990E-3
5.880325429E1,-1.374999993E-2,2.406249940E-2,3.024999984E-3
5.881333961E1,-1.154999994E-2,2.406249940E-2,7.287499961E-3
5.882342507E1,-6.187499966E-3,1.869999990E-2,4.124999978E-3
5.883351039E1,1.374999993E-4,4.949999973E-3,8.249999955E-4
5.884359586E1,1.237499993E-3,-1.636249945E-2,-2.337499987E-3
5.885368108E1,1.237499993E-3,-4.509999976E-2,-5.499999970E-3
5.886376639E1,4.399999976E-3,-6.751249731E-2,-9.762499481E-3
5.887385185E1,5.499999970E-3,-6.435000151E-2,-1.292499993E-2
5.888393718E1,1.237499993E-3,-4.619999975E-2,-1.608750038E-2
5.889402264E1,-1.924999990E-3,-2.708750032E-2,-1.512499992E-2
5.890410796E1,-6.187499966E-3,-1.539999992E-2,-1.182499994E-2
5.891419340E1,-1.264999993E-2,-1.003750041E-2,-6.599999964E-3
5.892427874E1,-1.154999994E-2,-5.774999969E-3,3.024999984E-3
5.893436420E1,-4.124999978E-3,-4.674999975E-3,1.154999994E-2
5.894444942E1,4.399999976E-3,-6.874999963E-3,2.007500082E-2
5.895453471E1,1.402499992E-2,-5.774999969E-3,2.749999985E-2
5.896462017E1,2.144999988E-2,-8.937500417E-3,3.382499889E-2
5.897470548E1,1.924999990E-2,-2.062499896E-2,3.602499887E-2
5.898479072E1,1.402499992E-2,-3.657500073E-2,3.712499887E-2
5.899487617E1,8.662499487E-3,-5.582499877E-2,3.712499887E-2
5.900496148E1,1.374999993E-4,-6.751249731E-2,3.286249936E-2
5.901504694E1,-1.154999994E-2,-7.177499682E-2,2.433750033E-2
5.902513224E1,-2.007500082E-2,-7.383749634E-2,2.007500082E-2
5.903521748E1,-3.066249937E-2,-7.809999585E-2,1.581249945E-2
5.904530294E1,-3.822499886E-2,-8.030000329E-2,1.154999994E-2
5.905538825E1,-3.822499886E-2,-8.978749812E-2,8.387500420E-3
5.906547373E1,-3.712499887E-2,-1.025749967E-1,8.387500420E-3
5.907555903E1,-3.918749839E-2,-1.121999994E-1,8.387500420E-3
5.908564449E1,-4.248749837E-2,-1.175625026E-1,9.349999949E-3
5.909572981E1,-4.138749838E-2,-1.249874979E-1,9.349999949E-3
5.910581507E1,-3.396249935E-2,-1.292500049E-1,1.154999994E-2
5.911590052E1,-2.227500081E-2,-1.335124969E-1,1.264999993E-2
5.912598583E1,-1.471249945E-2,-1.387374997E-1,1.361249946E-2
5.913607129E1,-1.581249945E-2,-1.463000029E-1,1.264999993E-2
5.914615654E1,-2.007500082E-2,-1.526249945E-1,1.264999993E-2
5.915624186E1,-2.227500081E-2,-1.600500047E-1,1.471249945E-2
5.916632734E1,-2.969999984E-2,-1.674750000E-1,1.691249944E-2
5.917641259E1,-3.492499888E-2,-1.685750037E-1,1.471249945E-2
5.918649813E1,-3.396249935E-2,-1.622499973E-1,3.024999984E-3
5.919658336E1,-3.176249936E-2,-1.568875015E-1,-8.662499487E-3
5.920666868E1,-2.859999985E-2,-1.463000029E-1,-2.364999987E-2
5.921675414E1,-1.154999994E-2,-1.335124969E-1,-3.533750027E-2
5.922683948E1,2.199999988E-3,-1.292500049E-1,-4.482499883E-2
5.923692470E1,2.144999988E-2,-1.164624989E-1,-5.238749832E-2
5.924701016E1,3.739999980E-2,-1.005124971E-1,-5.335000157E-2
5.925709547E1,4.592499882E-2,-8.346249908E-2,-5.238749832E-2
5.926718069E1,4.592499882E-2,-7.273750007E-2,-4.482499883E-2
5.927726615E1,4.592499882E-2,-6.957499683E-2,-3.217500076E-2
5.928735144E1,4.372499883E-2,-6.751249731E-2,-1.828750037E-2
5.929743690E1,3.849999979E-2,-5.252499878E-2,-9.762499481E-3
5.930752219E1,3.203750029E-2,-3.561250120E-2,-3.437499981E-3
5.931760742E1,2.997500077E-2,-3.135000169E-2,8.249999955E-4
5.932769287E1,3.313750029E-2,-3.451250121E-2,1.924999990E-3
5.933777818E1,4.276249930E-2,-4.303750023E-2,6.187499966E-3
5.934786364E1,4.702499881E-2,-5.678749830E-2,9.349999949E-3
5.935794887E1,3.739999980E-2,-6.435000151E-2,1.154999994E-2
5.936803418E1,2.571249940E-2,-7.067500055E-2,1.361249946E-2
5.937811962E1,1.828750037E-2,-7.919999957E-2,1.044999994E-2
5.938820492E1,1.924999990E-2,-7.383749634E-2,8.387500420E-3
5.939829015E1,1.608750038E-2,-5.898749828E-2,6.187499966E-3
5.940837561E1,3.299999982E-3,-3.451250121E-2,5.087499972E-3
5.941846092E1,-8.387500420E-3,-1.209999993E-2,4.124999978E-3
5.942854614E1,-8.387500420E-3,4.949999973E-3,8.249999955E-4
5.943863158E1,1.374999993E-4,1.979999989E-2,-2.337499987E-3
5.944871690E1,1.072499994E-2,2.942499891E-2,-4.399999976E-3
5.945880213E1,1.828750037E-2,3.038750030E-2,-5.499999970E-3
5.946888758E1,2.254999988E-2,1.979999989E-2,-1.237499993E-3
5.947897289E1,3.093750030E-2,3.849999979E-3,5.087499972E-3
5.948905811E1,3.946249932E-2,-6.874999963E-3,7.287499961E-3
5.949914357E1,4.482499883E-2,-1.429999992E-2,9.349999949E-3
5.950922889E1,4.482499883E-2,-1.539999992E-2,1.361249946E-2
5.951931435E1,4.372499883E-2,-5.774999969E-3,1.154999994E-2
5.952939960E1,4.908749834E-2,7.012499962E-3,9.349999949E-3
5.953948493E1,5.224999785E-2,5.912499968E-3,8.387500420E-3
5.954957037E1,5.444999784E-2,-4.124999978E-4,6.187499966E-3
5.955965559E1,5.651250109E-2,-6.874999963E-3,8.249999955E-4
5.956974089E1,6.077500060E-2,-2.172499895E-2,-2.337499987E-3
5.957982635E1,6.393750012E-2,-4.399999976E-2,-4.399999976E-3
5.958991158E1,6.297499686E-2,-6.641250104E-2,-7.562499959E-3
5.959999688E1,5.871250108E-2,-8.346249908E-2,-9.762499481E-3
5.961008211E1,4.908749834E-2,-9.308750182E-2,-1.086249948E-2
5.962016755E1,3.946249932E-2,-9.515000135E-2,-1.608750038E-2
5.963025287E1,2.997500077E-2,-9.515000135E-2,-1.938750036E-2
5.964033810E1,1.718750037E-2,-9.941250086E-2,-2.144999988E-2
5.965042356E1,4.399999976E-3,-1.036750004E-1,-2.571249940E-2
5.966050881E1,-5.224999972E-3,-1.036750004E-1,-2.681249939E-2
5.967059412E1,-9.487500414E-3,-1.036750004E-1,-2.461249940E-2
5.968067960E1,-1.374999993E-2,-9.721250087E-2,-2.364999987E-2
5.969076480E1,-9.487500414E-3,-8.456250280E-2,-2.364999987E-2
5.970085010E1,-9.624999948E-4,-6.531249732E-2,-2.254999988E-2
5.971093532E1,4.399999976E-3,-5.252499878E-2,-1.938750036E-2
5.972102078E1,6.462499965E-3,-4.826249927E-2,-1.402499992E-2
5.973110609E1,1.292499993E-2,-4.619999975E-2,-6.599999964E-3
5.974119132E1,1.608750038E-2,-4.729999974E-2,8.249999955E-4
5.975127655E1,1.498750038E-2,-4.729999974E-2,8.387500420E-3
5.976136201E1,1.402499992E-2,-4.729999974E-2,1.361249946E-2
5.977144732E1,1.498750038E-2,-4.936249927E-2,1.691249944E-2
5.978153256E1,1.498750038E-2,-5.156249925E-2,1.691249944E-2
5.979161802E1,1.498750038E-2,-4.509999976E-2,1.361249946E-2
5.980170335E1,1.608750038E-2,-3.561250120E-2,6.187499966E-3
5.981178859E1,1.828750037E-2,-2.804999985E-2,-1.237499993E-3
5.982187406E1,1.924999990E-2,-2.282499894E-2,-9.762499481E-3
5.983195929E1,1.608750038E-2,-2.062499896E-2,-1.512499992E-2
5.984204459E1,1.608750038E-2,-2.062499896E-2,-2.144999988E-2
5.985212983E1,1.924999990E-2,-2.378750034E-2,-2.461249940E-2
5.986221527E1,2.144999988E-2,-3.135000169E-2,-1.828750037E-2
5.987230050E1,2.144999988E-2,-4.303750023E-2,-7.562499959E-3
5.988238581E1,2.571249940E-2,-4.729999974E-2,-2.337499987E-3
5.989247104E1,2.777500078E-2,-4.936249927E-2,-1.374999993E-4
5.990255648E1,2.571249940E-2,-5.046249926E-2,-1.237499993E-3
5.991264173E1,2.777500078E-2,-5.362499878E-2,-5.499999970E-3
5.992272697E1,2.997500077E-2,-5.156249925E-2,-9.762499481E-3
5.993281228E1,2.997500077E-2,-4.729999974E-2,-1.292499993E-2
5.994289775E1,2.887500077E-2,-4.619999975E-2,-1.402499992E-2
5.995298299E1,2.351249941E-2,-5.156249925E-2,-1.402499992E-2
5.996306829E1,1.924999990E-2,-6.215000153E-2,-1.402499992E-2
5.997315352E1,1.718750037E-2,-7.067500055E-2,-1.402499992E-2
5.998323898E1,1.402499992E-2,-6.861250103E-2,-1.512499992E-2
5.999332422E1,8.662499487E-3,-6.008749828E-2,-1.718750037E-2
6.000340950E1,2.199999988E-3,-4.936249927E-2,-1.938750036E-2
6.001349475E1,-3.024999984E-3,-3.877500072E-2,-2.364999987E-2
6.002357998E1,-4.124999978E-3,-2.914999984E-2,-2.461249940E-2
6.003366544E1,-4.124999978E-3,-2.488750033E-2,-2.254999988E-2
6.004375070E1,-6.187499966E-3,-2.708750032E-2,-1.828750037E-2
6.005383602E1,-8.387500420E-3,-3.024999984E-2,-1.402499992E-2
6.006392126E1,-8.387500420E-3,-3.024999984E-2,-8.662499487E-3
6.007400671E1,-1.044999994E-2,-2.598750032E-2,-5.499999970E-3
6.008409196E1,-1.044999994E-2,-1.429999992E-2,-2.337499987E-3
6.009417716E1,-7.287499961E-3,-4.674999975E-3,-2.337499987E-3
6.010426248E1,-4.124999978E-3,5.912499968E-3,-2.337499987E-3
6.011434771E1,1.237499993E-3,1.333750039E-2,-3.437499981E-3
6.012443294E1,3.299999982E-3,1.869999990E-2,-7.562499959E-3
6.013451840E1,4.399999976E-3,2.406249940E-2,-8.662499487E-3
6.014460373E1,5.499999970E-3,1.979999989E-2,-1.086249948E-2
6.015468897E1,7.562499959E-3,1.237499993E-2,-9.762499481E-3
6.016477420E1,6.462499965E-3,9.074999951E-3,-1.292499993E-2
6.017485965E1,1.237499993E-3,8.112499490E-3,-1.182499994E-2
6.018494489E1,-4.124999978E-3,4.949999973E-3,-1.292499993E-2
6.019503011E1,-7.287499961E-3,5.912499968E-3,-1.086249948E-2
6.020511541E1,-1.154999994E-2,1.127499994E-2,-9.762499481E-3
6.021520063E1,-1.044999994E-2,1.663750038E-2,-9.762499481E-3
6.022528586E1,-6.187499966E-3,1.759999990E-2,-9.762499481E-3
6.023537131E1,-3.024999984E-3,1.443750039E-2,-7.562499959E-3
6.024545652E1,1.237499993E-3,1.443750039E-2,-3.437499981E-3
6.025554175E1,3.299999982E-3,1.869999990E-2,-1.237499993E-3
6.026562697E1,1.237499993E-3,2.089999989E-2,1.924999990E-3
6.027571229E1,1.374999993E-4,1.979999989E-2,3.024999984E-3
6.028579752E1,1.237499993E-3,2.186249942E-2,1.924999990E-3
6.029588297E1,4.399999976E-3,2.516249940E-2,-1.374999993E-4
6.030596821E1,5.499999970E-3,3.355000168E-2,-4.399999976E-3
6.031605344E1,2.199999988E-3,4.317500070E-2,-6.599999964E-3
6.032613866E1,-9.624999948E-4,4.743750021E-2,-5.499999970E-3
6.033622395E1,-6.187499966E-3,4.633750021E-2,-3.437499981E-3
6.034630919E1,-1.154999994E-2,4.633750021E-2,-1.237499993E-3
6.035639441E1,-1.581249945E-2,5.059999973E-2,-1.374999993E-4
6.036647964E1,-1.154999994E-2,5.596249923E-2,8.249999955E-4
6.037656510E1,-4.124999978E-3,5.912499875E-2,1.924999990E-3
6.038665033E1,3.299999982E-3,6.132499874E-2,4.124999978E-3
6.039673562E1,1.292499993E-2,6.228749827E-2,5.087499972E-3
6.040682079E1,1.608750038E-2,5.706249923E-2,6.187499966E-3
6.041690608E1,1.608750038E-2,4.633750021E-2,9.349999949E-3
6.042699130E1,1.182499994E-2,3.355000168E-2,1.361249946E-2
6.043707654E1,7.562499959E-3,2.612499893E-2,2.007500082E-2
6.044716200E1,5.499999970E-3,2.612499893E-2,2.529999986E-2
6.045724724E1,4.399999976E-3,3.575000167E-2,2.859999985E-2
6.046733247E1,2.199999988E-3,5.279999971E-2,3.176249936E-2
6.047741771E1,-1.924999990E-3,6.984999776E-2,3.176249936E-2
6.048750293E1,-1.044999994E-2,7.617499679E-2,3.176249936E-2
6.049758824E1,-1.581249945E-2,6.875000149E-2,3.286249936E-2
6.050767341E1,-1.897500083E-2,5.169999972E-2,3.602499887E-2
6.051775871E1,-1.897500083E-2,3.684999794E-2,3.602499887E-2
6.052784396E1,-1.374999993E-2,2.516249940E-2,3.286249936E-2
6.053792918E1,-1.044999994E-2,1.443750039E-2,3.286249936E-2
6.054801464E1,-7.287499961E-3,7.012499962E-3,3.066249937E-2
6.055809965E1,-4.124999978E-3,-4.124999978E-4,3.066249937E-2
6.056818489E1,-4.124999978E-3,-4.124999978E-4,2.749999985E-2
6.057827037E1,-6.187499966E-3,6.874999963E-4,2.323750034E-2
6.058835560E1,-6.187499966E-3,-3.574999981E-3,1.897500083E-2
6.059844084E1,-9.487500414E-3,-1.746249944E-2,1.787500083E-2
6.060852607E1,-1.264999993E-2,-3.987500072E-2,2.007500082E-2
6.061861139E1,-1.374999993E-2,-5.898749828E-2,2.213750035E-2
6.062869662E1,-1.471249945E-2,-7.273750007E-2,2.529999986E-2
6.063878178E1,-1.264999993E-2,-8.662500232E-2,3.066249937E-2
6.064886710E1,-1.044999994E-2,-9.721250087E-2,3.492499888E-2
6.065895233E1,-1.471249945E-2,-1.036750004E-1,3.918749839E-2
6.066903757E1,-2.117500082E-2,-1.079374999E-1,4.138749838E-2
6.067912280E1,-3.176249936E-2,-1.121999994E-1,4.028749838E-2
6.068920803E1,-4.138749838E-2,-1.132999957E-1,4.138749838E-2
6.069929350E1,-4.344999790E-2,-1.249874979E-1,4.551250115E-2
6.070937850E1,-4.564999789E-2,-1.377750039E-1,4.138749838E-2
6.071946372E1,-4.564999789E-2,-1.270499974E-1,3.712499887E-2
6.072954895E1,-4.248749837E-2,-1.238875017E-1,2.956249937E-2
6.073963441E1,-3.712499887E-2,-1.344749928E-1,2.007500082E-2
6.074971963E1,-2.969999984E-2,-1.420374960E-1,5.087499972E-3
6.075980486E1,-1.154999994E-2,-1.398375034E-1,-1.237499993E-3
6.076988986E1,7.562499959E-3,-1.387374997E-1,-1.182499994E-2
6.077997532E1,2.034999989E-2,-1.335124969E-1,-1.938750036E-2
6.079006056E1,2.667500079E-2,-1.292500049E-1,-1.938750036E-2
6.080014556E1,3.203750029E-2,-1.238875017E-1,-1.828750037E-2
6.081023104E1,3.629999980E-2,-1.079374999E-1,-2.144999988E-2
6.082031627E1,4.166249931E-2,-8.882500231E-2,-2.364999987E-2
6.083040152E1,4.372499883E-2,-7.493750006E-2,-2.887500077E-2
6.084048675E1,4.482499883E-2,-6.861250103E-2,-3.313750029E-2
6.085057198E1,4.482499883E-2,-6.324999779E-2,-3.849999979E-2
6.086065721E1,4.372499883E-2,-5.046249926E-2,-4.592499882E-2
6.087074243E1,4.482499883E-2,-4.083750024E-2,-5.128749833E-2
6.088082764E1,4.908749834E-2,-3.657500073E-2,-5.555000156E-2
6.089091287E1,5.444999784E-2,-3.657500073E-2,-5.761250108E-2
6.090099809E1,5.761250108E-2,-5.046249926E-2,-5.444999784E-2
6.091108331E1,5.651250109E-2,-7.067500055E-2,-4.812499881E-2
6.092116855E1,5.335000157E-2,-7.809999585E-2,-4.056249931E-2
6.093125355E1,5.224999785E-2,-7.919999957E-2,-2.681249939E-2
6.094133878E1,5.018749833E-2,-6.957499683E-2,-1.718750037E-2
6.095142424E1,5.871250108E-2,-2.804999985E-2,-9.762499481E-3
6.096150926E1,6.929999590E-2,1.979999989E-2,-3.437499981E-3
6.097159448E1,6.723749638E-2,6.132499874E-2,1.924999990E-3
6.098167973E1,5.335000157E-2,8.359999955E-2,7.287499961E-3
6.099176494E1,3.946249932E-2,8.896250278E-2,1.471249945E-2
6.100185017E1,3.093750030E-2,8.579999954E-2,1.787500083E-2
6.101193563E1,3.203750029E-2,9.102500230E-2,1.787500083E-2
6.102202062E1,3.423750028E-2,1.017500013E-1,1.264999993E-2
6.103210584E1,3.739999980E-2,1.038125008E-1,6.187499966E-3
6.104219108E1,4.372499883E-2,9.638749808E-2,-2.337499987E-3
6.105227631E1,5.335000157E-2,8.676250279E-2,-1.402499992E-2
6.106236145E1,5.761250108E-2,8.153750002E-2,-2.887500077E-2
6.107244668E1,5.871250108E-2,7.727500051E-2,-4.056249931E-2
6.108253200E1,6.077500060E-2,7.191249728E-2,-5.238749832E-2
6.109261724E1,6.503749639E-2,7.301250100E-2,-5.761250108E-2
6.110270237E1,5.541250110E-2,9.322500229E-2,-6.407500058E-2
6.111278760E1,4.908749834E-2,8.153750002E-2,-6.187500060E-2
6.112287286E1,5.444999784E-2,5.486249924E-2,-5.761250108E-2
6.113295810E1,4.482499883E-2,5.389999971E-2,-5.555000156E-2
6.114304332E1,3.423750028E-2,6.558749825E-2,-5.018749833E-2
6.115312855E1,3.203750029E-2,7.933750004E-2,-4.056249931E-2
6.116321377E1,3.423750028E-2,7.727500051E-2,-2.461249940E-2
6.117329878E1,4.166249931E-2,6.448750198E-2,-1.086249948E-2
6.118338401E1,4.276249930E-2,5.486249924E-2,-1.374999993E-4
6.119346922E1,3.946249932E-2,6.228749827E-2,7.287499961E-3
6.120355445E1,4.276249930E-2,7.933750004E-2,1.044999994E-2
6.121363967E1,4.908749834E-2,1.006499976E-1,1.264999993E-2
6.122372490E1,4.592499882E-2,1.155000031E-1,1.264999993E-2
6.123381007E1,4.166249931E-2,1.176999956E-1,9.349999949E-3
6.124389530E1,3.739999980E-2,1.165999994E-1,4.124999978E-3
6.125398052E1,3.519999981E-2,1.112374961E-1,-4.399999976E-3
6.126406575E1,4.056249931E-2,1.112374961E-1,-1.512499992E-2
6.127415075E1,5.018749833E-2,1.123374999E-1,-2.461249940E-2
6.128423599E1,5.651250109E-2,1.134374961E-1,-3.313750029E-2
6.129432124E1,5.651250109E-2,1.071124971E-1,-3.313750029E-2
6.130440644E1,5.335000157E-2,9.322500229E-2,-2.791249938E-2
6.131449164E1,4.056249931E-2,8.043749630E-2,-1.402499992E-2
6.132457680E1,1.924999990E-2,7.081250101E-2,-1.374999993E-4
6.133466203E1,-9.624999948E-4,6.022499874E-2,1.264999993E-2
6.134474723E1,-1.691249944E-2,4.633750021E-2,2.529999986E-2
6.135483246E1,-2.859999985E-2,3.355000168E-2,2.749999985E-2
6.136491747E1,-3.602499887E-2,2.186249942E-2,3.066249937E-2
6.137500264E1,-3.602499887E-2,1.333750039E-2,3.286249936E-2
6.138508794E1,-3.286249936E-2,9.074999951E-3,3.066249937E-2
6.139517317E1,-2.543750033E-2,8.112499490E-3,3.176249936E-2
6.140525832E1,-1.471249945E-2,1.127499994E-2,2.859999985E-2
6.141534355E1,-5.224999972E-3,1.127499994E-2,2.433750033E-2
6.142542857E1,-4.124999978E-3,4.949999973E-3,2.213750035E-2
6.143551383E1,-1.924999990E-3,-4.124999978E-4,2.103750035E-2
6.144559906E1,1.237499993E-3,-7.837500423E-3,1.787500083E-2
6.145568427E1,3.299999982E-3,-8.937500417E-3,1.581249945E-2
6.146576941E1,1.237499993E-3,-1.429999992E-2,1.361249946E-2
6.147585464E1,-5.224999972E-3,-2.914999984E-2,9.349999949E-3
6.148593988E1,-1.044999994E-2,-4.936249927E-2,5.087499972E-3
6.149602489E1,-7.287499961E-3,-6.008749828E-2,1.924999990E-3
6.150611014E1,1.237499993E-3,-5.898749828E-2,3.024999984E-3
6.151619537E1,5.499999970E-3,-4.826249927E-2,8.387500420E-3
6.152628062E1,5.499999970E-3,-3.341250122E-2,1.361249946E-2
6.153636579E1,3.299999982E-3,-1.952499896E-2,1.787500083E-2
6.154645080E1,1.374999993E-4,-1.003750041E-2,2.323750034E-2
6.155653626E1,-9.624999948E-4,2.749999985E-3,2.749999985E-2
6.156662149E1,1.237499993E-3,1.127499994E-2,3.176249936E-2
6.157670648E1,3.299999982E-3,1.869999990E-2,3.382499889E-2
6.158679163E1,6.462499965E-3,2.296249941E-2,3.176249936E-2
6.159687687E1,4.399999976E-3,2.942499891E-2,2.859999985E-2
6.160696212E1,3.299999982E-3,3.684999794E-2,2.529999986E-2
6.161704712E1,2.199999988E-3,4.427500069E-2,2.213750035E-2
6.162713234E1,1.374999993E-4,4.853750020E-2,1.897500083E-2
6.163721750E1,-8.387500420E-3,4.743750021E-2,1.691249944E-2
6.164730275E1,-1.374999993E-2,4.207500070E-2,1.787500083E-2
6.165738799E1,-1.264999993E-2,3.148749843E-2,2.007500082E-2
6.166747297E1,-1.374999993E-2,2.186249942E-2,2.213750035E-2
6.167755820E1,-1.691249944E-2,1.663750038E-2,2.323750034E-2
6.168764343E1,-2.117500082E-2,1.127499994E-2,2.529999986E-2
6.169772866E1,-2.433750033E-2,9.074999951E-3,2.859999985E-2
6.170781358E1,-2.227500081E-2,1.663750038E-2,2.749999985E-2
6.171789880E1,-2.227500081E-2,2.612499893E-2,2.433750033E-2
6.172798399E1,-2.323750034E-2,3.148749843E-2,2.323750034E-2
6.173806914E1,-1.801249944E-2,2.089999989E-2,2.639999986E-2
6.174815437E1,-1.581249945E-2,-1.512499992E-3,3.066249937E-2
6.175823960E1,-1.801249944E-2,-3.135000169E-2,3.808749840E-2
6.176832462E1,-2.639999986E-2,-5.582499877E-2,4.344999790E-2
6.177840986E1,-3.176249936E-2,-6.435000151E-2,4.551250115E-2
6.178849503E1,-3.066249937E-2,-6.104999781E-2,4.455000162E-2
6.179858026E1,-2.749999985E-2,-5.362499878E-2,3.808749840E-2
6.180866526E1,-2.969999984E-2,-4.509999976E-2,2.956249937E-2
6.181875049E1,-3.176249936E-2,-4.193750024E-2,2.323750034E-2
6.182883570E1,-2.859999985E-2,-3.987500072E-2,1.471249945E-2
6.183892085E1,-2.639999986E-2,-3.341250122E-2,6.187499966E-3
6.184900608E1,-2.749999985E-2,-2.914999984E-2,1.924999990E-3
6.185909108E1,-3.396249935E-2,-2.914999984E-2,-1.374999993E-4
6.186917632E1,-3.602499887E-2,-3.231250122E-2,-1.237499993E-3
6.187926149E1,-3.602499887E-2,-4.303750023E-2,4.124999978E-3
6.188934647E1,-3.396249935E-2,-5.472499877E-2,7.287499961E-3
6.189943192E1,-3.396249935E-2,-5.472499877E-2,8.387500420E-3
6.190951693E1,-3.712499887E-2,-4.619999975E-2,8.387500420E-3
6.191960208E1,-3.712499887E-2,-3.231250122E-2,9.349999949E-3
6.192968708E1,-3.602499887E-2,-1.952499896E-2,1.154999994E-2
6.193977233E1,-3.822499886E-2,-7.837500423E-3,1.154999994E-2
6.194985748E1,-3.712499887E-2,-2.612499986E-3,1.361249946E-2
6.195994271E1,-3.822499886E-2,-1.512499992E-3,1.581249945E-2
6.197002771E1,-3.822499886E-2,-3.574999981E-3,1.471249945E-2
6.198011292E1,-3.492499888E-2,-6.874999963E-3,1.264999993E-2
6.199019815E1,-3.492499888E-2,-1.209999993E-2,1.044999994E-2
6.200028331E1,-3.602499887E-2,-1.319999993E-2,9.349999949E-3
6.201036853E1,-3.918749839E-2,-1.209999993E-2,9.349999949E-3
6.202045353E1,-3.822499886E-2,-1.113750041E-2,9.349999949E-3
6.203053870E1,-3.066249937E-2,-1.429999992E-2,8.387500420E-3
6.204062391E1,-2.323750034E-2,-2.172499895E-2,5.087499972E-3
6.205070890E1,-1.691249944E-2,-3.024999984E-2,4.124999978E-3
6.206079414E1,-1.374999993E-2,-3.451250121E-2,4.124999978E-3
6.207087933E1,-1.044999994E-2,-3.877500072E-2,3.024999984E-3
6.208096455E1,-5.224999972E-3,-3.987500072E-2,8.249999955E-4
6.209104957E1,2.199999988E-3,-3.657500073E-2,-1.237499993E-3
6.210113473E1,9.762499481E-3,-3.341250122E-2,-2.337499987E-3
6.211121995E1,1.718750037E-2,-3.877500072E-2,-1.237499993E-3
6.212130494E1,2.351249941E-2,-4.729999974E-2,-1.237499993E-3
6.213139017E1,2.461249940E-2,-5.362499878E-2,-1.374999993E-4
6.214147533E1,2.351249941E-2,-5.472499877E-2,-1.374999993E-4
6.215156057E1,1.924999990E-2,-5.362499878E-2,4.124999978E-3
6.216164556E1,1.182499994E-2,-5.156249925E-2,9.349999949E-3
6.217173071E1,4.399999976E-3,-4.509999976E-2,1.044999994E-2
6.218181569E1,2.199999988E-3,-2.804999985E-2,1.264999993E-2
6.219190094E1,2.199999988E-3,-1.429999992E-2,8.387500420E-3
6.220198609E1,-9.624999948E-4,-8.937500417E-3,6.187499966E-3
6.221207131E1,-3.024999984E-3,-1.003750041E-2,7.287499961E-3
6.222215655E1,-5.224999972E-3,-1.319999993E-2,6.187499966E-3
6.223224149E1,-1.044999994E-2,-6.874999963E-3,1.044999994E-2
6.224232671E1,-1.801249944E-2,5.912499968E-3,1.361249946E-2
