"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.095238172E0,5.178610086E-1,1.124526501E0,6.490443349E-1
3.105238172E0,5.007568002E-1,1.199662924E0,5.610797405E-1
3.115238172E0,5.838344693E-1,1.277242899E0,3.649919927E-1
3.125238172E0,7.090618610E-1,1.313894749E0,1.065959856E-1
3.135238172E0,8.000807762E-1,1.393918157E0,-2.171625942E-1
3.145238172E0,7.713701129E-1,1.483104467E0,-5.904012322E-1
3.155238172E0,5.325217843E-1,1.419574499E0,-9.447031021E-1
3.165237938E0,1.091921628E-1,1.343216300E0,-1.218370676E0
3.175237938E0,-3.342960179E-1,1.324279547E0,-1.386358619E0
3.185237938E0,-6.855435371E-1,1.349935889E0,-1.366811037E0
3.195238171E0,-1.100321054E0,1.440954804E0,-1.305724502E0
3.205238171E0,-1.810757279E0,1.670640111E0,-1.213483810E0
3.215238171E0,-2.235919476E0,1.788537025E0,-1.150564671E0
3.225238171E0,-1.777159691E0,1.541747570E0,-1.003346205E0
3.235238171E0,-5.303837657E-1,9.779189229E-1,-5.806274414E-1
3.245238171E0,5.313000679E-1,4.867832363E-1,-5.283984542E-2
3.255238171E0,1.007774949E0,3.077997267E-1,3.191770911E-1
3.265238171E0,1.018159628E0,3.242930770E-1,5.134322643E-1
3.275238137E0,7.744244337E-1,4.715116024E-1,4.828889668E-1
3.285238370E0,4.268420935E-1,5.692500472E-1,2.232712507E-1
3.295238370E0,6.826419383E-2,5.374850631E-1,4.856378585E-2
3.305238370E0,-2.310597748E-1,5.051091909E-1,1.921171248E-1
3.315238370E0,-4.778493345E-1,2.344958931E-1,5.482515693E-1
3.325238370E0,-7.612907887E-1,-2.853504419E-1,9.856310487E-1
3.335238136E0,-1.050840974E0,-4.728860557E-1,1.517694712E0
3.345238136E0,-1.226159215E0,-3.953061700E-1,1.917200565E0
3.355238136E0,-1.323286891E0,-1.668425649E-1,1.768149495E0
3.365238136E0,-1.291521788E0,3.688862622E-1,1.152397275E0
3.375238136E0,-1.348943233E0,6.022367477E-1,8.066475391E-1
3.385238136E0,-1.507157326E0,5.955172777E-1,4.804455042E-1
3.395238136E0,-1.640325904E0,5.240460038E-1,2.202169150E-1
3.405238136E0,-1.584126353E0,3.621667325E-1,5.803219974E-3
3.415238136E0,-1.380708218E0,8.300131559E-2,-3.191770911E-1
3.425238136E0,-8.303185701E-1,-2.639701366E-1,-6.117815375E-1
3.435238136E0,-1.828014255E-1,-2.810743749E-1,-8.188648820E-1
3.445238136E0,1.782199293E-1,3.107776865E-2,-1.047939301E0
3.455238136E0,1.069014193E-3,1.392009109E-1,-1.250746608E0
3.465238136E0,-3.214678466E-1,-2.596940994E-1,-1.285565853E0
3.475238136E0,-6.220135093E-1,-9.689086080E-1,-1.157284260E0
3.485238136E0,-6.342308521E-1,-1.751427054E0,-8.475755453E-1
3.495237902E0,-4.870123267E-1,-2.425822258E0,-4.450153410E-1
3.505237902E0,-3.672827184E-1,-2.672611713E0,-8.827003092E-2
3.515237902E0,-3.520110846E-1,-2.800282717E0,9.682214260E-2
3.525237902E0,-5.254968405E-1,-2.662837982E0,9.071348608E-2
3.535238135E0,-9.207266569E-1,-2.381839991E0,-7.635815535E-3
3.545238135E0,-1.384373307E0,-2.178421736E0,-1.114829108E-1
3.555238135E0,-1.603063107E0,-2.247449636E0,-1.365283877E-1
3.565238135E0,-1.466840148E0,-2.597475290E0,-1.017090604E-1
3.575238135E0,-1.174846530E0,-2.717815876E0,-1.127046347E-1
3.585237901E0,-9.702067375E-1,-2.012877226E0,-2.354885489E-1
3.595237901E0,-9.445503950E-1,-1.133231401E0,-3.637702465E-1
3.605237901E0,-1.107040524E0,-5.938373804E-1,-4.444044530E-1
3.615237901E0,-1.315345645E0,-5.736788511E-1,-5.616905689E-1
3.625237901E0,-1.454012036E0,-8.504008055E-1,-6.661485434E-1
3.635237901E0,-1.463174939E0,-1.287780285E0,-6.551529765E-1
3.645237901E0,-1.331228137E0,-1.606651902E0,-6.032294035E-1
3.655237901E0,-1.059393048E0,-1.788078904E0,-5.103778839E-1
3.665237901E0,-8.022187948E-1,-1.702557802E0,-3.203988075E-1
3.675237901E0,-6.458373070E-1,-1.456379056E0,-9.315694869E-2
3.685237901E0,-6.116288304E-1,-1.201648355E0,2.596177347E-2
3.695237901E0,-6.330091357E-1,-9.145416021E-1,8.949175477E-2
3.705237901E0,-3.996585906E-1,-3.788128197E-1,1.395827085E-1
3.715237901E0,-2.402227521E-1,-2.083813995E-1,1.518000066E-1
3.725237901E0,3.083342314E-1,6.406449527E-2,1.408044398E-1
3.735237901E0,5.349652171E-1,2.130392566E-2,1.127046347E-1
3.745237901E0,6.522513628E-1,-1.509600729E-1,1.328631938E-1
3.755237901E0,7.267768979E-1,-3.336087763E-1,1.627955884E-1
3.765237901E0,8.727737069E-1,-5.064836740E-1,2.110539377E-1
3.775237901E0,1.030987859E0,-7.581601143E-1,3.332269788E-1
3.785238134E0,1.139721870E0,-1.027551651E0,3.992004395E-1
3.795238134E0,1.269836187E0,-1.210811257E0,3.546072841E-1
3.805238134E0,1.461647868E0,-8.223009706E-1,1.652390510E-1
3.815238134E0,1.722487330E0,3.588833380E-3,-1.139263660E-1
3.825238134E0,2.144595146E0,1.029842496E0,-5.085453391E-1
3.835237900E0,2.730414867E0,1.894216776E0,-7.846564054E-1
3.845237900E0,3.263700247E0,2.233247042E0,-8.762862086E-1
3.855237900E0,3.739564419E0,2.051820040E0,-7.290676832E-1
