"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.148566588E0,-1.271321058E0,-9.428665161E0,-3.519476354E-1
3.158566588E0,-1.276109457E0,-9.723152161E0,-4.237737060E-1
3.168566588E0,-1.247379065E0,-1.012059021E1,-4.118026793E-1
3.178566321E0,-1.292868972E0,-1.042704773E1,-4.740519226E-1
3.188566321E0,-1.520318031E0,-1.057548809E1,-5.530605912E-1
3.198566321E0,-1.505952835E0,-1.043901825E1,-5.602431893E-1
3.208566321E0,-1.355118155E0,-1.029057789E1,-5.219359994E-1
3.218566321E0,-1.290474772E0,-1.016607952E1,-5.746083856E-1
3.228566321E0,-1.125274777E0,-1.002482224E1,-5.961562395E-1
3.238566587E0,-9.552865028E-1,-9.988908768E0,-4.788403511E-1
3.248566587E0,-7.852981687E-1,-9.914688110E0,-3.974374831E-1
3.258566587E0,-5.817909837E-1,-9.955389977E0,-2.370259613E-1
3.268566587E0,-3.806780577E-1,-9.957783699E0,6.703764945E-2
3.278566587E0,-5.698199868E-1,-9.945813179E0,-1.484405100E-1
3.288566320E0,-7.254431248E-1,-9.955389977E0,-9.097966552E-2
3.298566320E0,-3.040636182E-1,-1.027860737E1,3.423708379E-1
3.308566320E0,-3.423708379E-1,-1.059224796E1,2.154781520E-1
3.318566320E0,-2.489969730E-1,-1.066167927E1,1.244984865E-1
3.328566320E0,-4.692635238E-1,-1.049887371E1,-1.340752989E-1
3.338566320E0,-1.118092179E0,-1.011819553E1,-6.033388376E-1
3.348566586E0,-1.482010841E0,-9.830891609E0,-6.560112834E-1
3.358566586E0,-1.587355733E0,-9.668086052E0,-7.015010715E-1
3.368566586E0,-1.659181833E0,-9.337685585E0,-7.158663273E-1
3.378566886E0,-1.769315004E0,-9.079112053E0,-5.793967843E-1
3.388566886E0,-2.047042370E0,-8.705616951E0,-7.852981687E-1
3.398566886E0,-2.267308950E0,-8.530839920E0,-8.930372596E-1
3.408566886E0,-2.114080191E0,-8.506897926E0,-5.291185975E-1
3.418566886E0,-1.843535304E0,-8.798990250E0,-2.082955539E-1
3.428566952E0,-1.400607944E0,-9.481337547E0,2.370259613E-1
3.438566952E0,-1.527500629E0,-9.751882553E0,6.464344263E-2
3.448566952E0,-1.192312479E0,-1.033367348E1,-1.580173075E-1
3.458566952E0,-9.504981041E-1,-1.078857231E1,-4.788403213E-2
3.468566952E0,-6.727706790E-1,-1.089870548E1,-4.381389022E-1
3.478566952E0,-6.153098345E-1,-1.084603310E1,-7.733271718E-1
3.488567218E0,-5.626373887E-1,-1.047014332E1,-1.199495077E0
3.498567218E0,-4.189853072E-1,-1.009185982E1,-1.254561663E0
3.508567218E0,-2.035071403E-1,-9.905111313E0,-8.379706144E-1
3.518567218E0,-1.508347094E-1,-9.605836868E0,-7.158663273E-1
3.528567218E0,9.935936928E-1,-1.084363842E1,1.120486379E0
3.538566951E0,8.738836050E-1,-1.006552315E1,7.972691655E-1
3.548566951E0,1.412578970E-1,-9.069535255E0,-1.819593310E-1
3.558566951E0,-5.533299446E0,-5.554847240E0,-7.283460617E0
3.568567217E0,-3.351882398E-1,-8.569147110E0,-5.746084079E-2
3.578567217E0,-8.738836050E-1,-9.419088364E0,-9.265560508E-1
3.588567217E0,-7.230489254E-1,-9.790189743E0,-8.379706144E-1
3.598567217E0,-6.536170840E-1,-1.008946514E1,-8.882488012E-1
3.608567217E0,-8.212111592E-1,-1.029057789E1,-1.742978811E0
3.618567217E0,-1.031900883E0,-1.052521038E1,-2.102109194E0
3.628567483E0,-9.552865028E-1,-1.062576675E1,-2.331952572E0
3.638567483E0,-4.022258818E-1,-1.110939503E1,-7.038952708E-1
3.648567216E0,-4.548983276E-1,-1.105432892E1,-6.488286853E-1
3.658567216E0,-3.806780577E-1,-1.068083286E1,-8.403648138E-1
3.668567216E0,-5.267243981E-1,-1.043422985E1,-1.426944256E0
3.678566916E0,2.561795712E-1,-1.081011963E1,4.309562966E-2
3.688566916E0,7.900865674E-1,-1.098489666E1,4.740519226E-1
3.698566916E0,2.130839527E-1,-1.021156979E1,-2.753331959E-1
3.708566916E0,-1.699883193E-1,-9.486125946E0,-5.961562395E-1
3.718566916E0,-3.016694188E-1,-9.179668427E0,-9.074024558E-1
3.728566916E0,-1.963245422E-1,-9.160514832E0,-9.504981041E-1
3.738567182E0,-2.442085743E-1,-9.229947090E0,-9.050082564E-1
3.748567182E0,-3.375824392E-1,-9.320926666E0,-1.000776291E0
3.758567182E0,-4.788403511E-1,-9.387964249E0,-1.130063176E0
3.768567182E0,-4.596867263E-1,-9.519645691E0,-1.168370485E0
3.778567182E0,-4.237737060E-1,-9.624990463E0,-1.199495077E0
3.788567048E0,-3.447650373E-1,-9.703998566E0,-1.314416766E0
3.798567048E0,-2.106897533E-1,-9.718363762E0,-1.326387763E0
3.808567048E0,-9.097966552E-2,-9.689633369E0,-1.242590666E0
3.818567048E0,4.070143029E-2,-9.644144058E0,-1.127668977E0
3.828567048E0,2.059013397E-1,-9.529222488E0,-9.409212470E-1
3.838567048E0,2.705447972E-1,-9.464578629E0,-7.350199223E-1
3.848567048E0,3.854664862E-1,-9.390357971E0,-4.716577232E-1
3.858567048E0,4.788403511E-1,-9.349657059E0,-3.758896589E-1
3.868566781E0,4.932055473E-1,-9.337685585E0,-4.046200812E-1
3.878567047E0,4.955997467E-1,-9.399934769E0,-4.405331016E-1
3.888567047E0,6.105214357E-1,-9.502885818E0,-4.955997467E-1
3.898567047E0,7.086837292E-1,-9.557952881E0,-4.812345505E-1
3.908567047E0,7.134721279E-1,-9.615413666E0,-4.525041282E-1
3.918567047E0,6.153098345E-1,-9.706393242E0,-4.620809257E-1
3.928566780E0,5.363011956E-1,-9.912294388E0,-4.357447028E-1
3.938566780E0,4.812345505E-1,-1.008707142E1,-4.932055473E-1
3.948566780E0,3.160346150E-1,-1.020917511E1,-5.722141862E-1
3.958566780E0,1.651999205E-1,-1.029536629E1,-5.434837937E-1
3.968566780E0,-4.070143029E-2,-1.037916374E1,-4.453215301E-1
3.978566780E0,-2.729389966E-1,-1.033606815E1,-3.926490843E-1
3.988567046E0,-4.620809257E-1,-1.030254936E1,-3.016694188E-1
3.998567046E0,-7.302315235E-1,-1.028578949E1,-2.513911724E-1
4.008567046E0,-7.733271718E-1,-1.019002151E1,-1.101332754E-1
4.018567046E0,-4.955997467E-1,-1.026184750E1,-5.506663769E-2
4.028567046E0,-5.506663769E-2,-1.019959831E1,-1.436521020E-2
4.038566779E0,2.681505978E-1,-1.009664822E1,9.576806799E-3
4.048566779E0,6.655880809E-1,-1.011580181E1,-1.244984865E-1
4.058566779E0,9.935936928E-1,-1.025227070E1,-3.734954596E-1
4.068566779E0,1.503558636E0,-1.044620132E1,-3.974374831E-1
4.078566779E0,2.231395960E0,-1.068801594E1,-3.711012602E-1
4.088566645E0,2.418143749E0,-1.081969643E1,-4.429273009E-1
4.098566645E0,2.178723574E0,-1.058027649E1,-6.009446383E-1
4.108566645E0,1.625662923E0,-9.866804123E0,-6.871358752E-1
4.118566645E0,1.216254473E0,-9.165303230E0,-4.141969085E-1
4.128566911E0,6.823474765E-1,-8.626607895E0,-1.173158810E-1
4.138566911E0,4.118026793E-1,-8.413523674E0,1.029506698E-1
4.148566911E0,-4.070143029E-2,-8.269871712E0,3.471592367E-1
4.158566911E0,-6.871358752E-1,-8.279448509E0,5.650315881E-1
4.168566911E0,-1.393425345E0,-8.425495148E0,9.361328483E-1
4.178566644E0,-2.339135170E0,-8.571541786E0,1.168370485E0
4.188566644E0,-3.217807055E0,-8.796596527E0,1.185129881E0
4.198566644E0,-3.445256233E0,-9.052776337E0,9.481038451E-1
4.208566644E0,-3.670311213E0,-9.663297653E0,3.519476354E-1
