"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.930566470E0,-7.567093521E-2,-5.474879742E-1,-2.932153270E-2
2.940566470E0,-1.062141955E-1,-5.230533481E-1,-4.276056588E-2
2.950566470E0,-1.398117840E-1,-5.358815193E-1,-4.276056588E-2
2.960566470E0,-1.721876413E-1,-5.633704662E-1,-2.932153270E-2
2.970566470E0,-1.880701333E-1,-5.975789428E-1,-1.221730467E-2
2.980566470E0,-1.685224473E-1,-6.207917929E-1,7.330383174E-3
2.990566736E0,-1.129337102E-1,-6.201809645E-1,2.382374369E-2
3.000566736E0,-3.718642145E-2,-6.067419052E-1,4.276056588E-2
3.010566736E0,2.695442922E-2,-5.963571668E-1,6.536258012E-2
3.020566736E0,7.032585889E-2,-5.841398835E-1,9.162978828E-2
3.030566736E0,8.620835841E-2,-5.731443167E-1,1.105666086E-1
3.040566469E0,8.620835841E-2,-5.352706909E-1,1.093448773E-1
3.050566469E0,7.460191846E-2,-4.778493345E-1,1.001819000E-1
3.060566469E0,4.222606122E-2,-4.204280078E-1,9.529497474E-2
3.070566469E0,-6.643159315E-3,-3.733913898E-1,9.407325089E-2
3.080566469E0,-4.329507425E-2,-3.507893682E-1,8.613199741E-2
3.090566469E0,-5.856670439E-2,-3.330742717E-1,7.330382615E-2
3.100566469E0,-4.757113010E-2,-2.952006161E-1,5.131268129E-2
3.110566469E0,-1.763873361E-2,-2.481640130E-1,3.298672289E-2
3.120566469E0,1.168279815E-2,-2.157881409E-1,2.504547499E-2
3.130566402E0,3.123048507E-2,-2.115120888E-1,2.932153270E-2
3.140566402E0,3.123048507E-2,-2.237294018E-1,5.131268129E-2
3.150566402E0,2.939788997E-2,-2.438879460E-1,7.452555746E-2
3.160566402E0,2.023491077E-2,-2.157881409E-1,9.285151958E-2
3.170566402E0,1.908953884E-3,-1.663080603E-1,1.075122803E-1
3.180566135E0,-1.214094646E-2,-1.168279797E-1,1.154535338E-1
3.190566135E0,-3.352123126E-2,-2.886338346E-2,1.044579595E-1
3.200566135E0,-3.962988406E-2,-1.527163113E-4,9.407325089E-2
3.210566135E0,-4.390593991E-2,-3.207042580E-3,8.246681094E-2
3.220566135E0,-4.390593991E-2,-1.420261711E-2,5.925392732E-2
3.230566135E0,-3.779728711E-2,-2.397646010E-2,2.626720630E-2
3.240566401E0,-1.947133057E-2,-3.558290005E-2,-1.710422710E-2
3.250566401E0,4.963280167E-3,-5.940664560E-2,-6.230825558E-2
3.260566401E0,3.856086731E-2,-8.933904022E-2,-1.062905490E-1
3.270566401E0,6.238461286E-2,-1.296561509E-1,-1.362229437E-1
3.280566401E0,8.926268667E-2,-1.864666194E-1,-1.576032341E-1
3.290566134E0,1.149190217E-1,-1.394299865E-1,-1.637118906E-1
3.300566134E0,1.326341182E-1,-1.748601794E-1,-1.502728462E-1
3.310566134E0,1.497383416E-1,-2.225076705E-1,-1.429424733E-1
3.320566134E0,1.613447815E-1,-2.341141105E-1,-1.350012124E-1
3.330566134E0,1.552361250E-1,-2.347249687E-1,-1.258382350E-1
3.340566134E0,1.277471930E-1,-1.974621862E-1,-1.148426682E-1
3.350566400E0,8.865182102E-2,-1.241583601E-1,-1.093448773E-1
3.360566400E0,5.322163552E-2,-5.757404864E-2,-1.075122803E-1
3.370566400E0,2.267837152E-2,1.084285788E-2,-1.233947799E-1
3.380566700E0,-1.947133057E-2,7.498370856E-2,-1.429424733E-1
3.390566700E0,-6.162103266E-2,1.275181174E-1,-1.502728462E-1
3.400566700E0,-1.031598672E-1,2.081523389E-1,-1.411098689E-1
3.410566700E0,-1.526399553E-1,2.784018219E-1,-1.038470939E-1
3.420566700E0,-2.027309090E-1,2.881756723E-1,-4.092797264E-2
3.430566766E0,-2.344958931E-1,2.625193298E-1,2.687807009E-2
3.440566766E0,-2.393828183E-1,2.014328092E-1,8.429940045E-2
3.450566766E0,-2.332741618E-1,1.873829067E-1,1.484402567E-1
3.460566766E0,-2.338850349E-1,2.038762718E-1,1.912008226E-1
3.470566766E0,-2.210568637E-1,2.160935849E-1,2.211332172E-1
3.480566766E0,-2.375502288E-1,2.716823220E-1,2.382374406E-1
3.490567032E0,-2.644282877E-1,3.523165286E-1,2.339613885E-1
3.500567032E0,-2.986367345E-1,4.384485185E-1,2.150245607E-1
3.510567032E0,-3.279582858E-1,5.044219494E-1,1.863138974E-1
3.520567032E0,-3.194061518E-1,5.166392922E-1,1.252273768E-1
3.530567032E0,-2.821433842E-1,4.665483236E-1,6.475171447E-2
