"Time (s)","X (hPa)"
8.511203181E1,1.019126465E3
8.521203181E1,1.019143066E3
8.531203181E1,1.019143066E3
8.541203181E1,1.019144043E3
8.551203181E1,1.019131104E3
8.561203181E1,1.019131104E3
8.571203181E1,1.019158447E3
8.581203181E1,1.019158936E3
8.591203181E1,1.019158936E3
8.601203181E1,1.019149170E3
8.611203181E1,1.019142822E3
8.621203181E1,1.019142822E3
8.631203181E1,1.019133057E3
8.641203181E1,1.019138916E3
8.651203181E1,1.019138916E3
8.661203181E1,1.019158691E3
8.671203181E1,1.019163574E3
8.681203181E1,1.019163574E3
8.691203181E1,1.019155762E3
8.701203181E1,1.019144043E3
8.711203181E1,1.019144043E3
8.721203181E1,1.019125488E3
8.731203181E1,1.019124268E3
8.741203181E1,1.019149902E3
8.751203181E1,1.019153564E3
8.761203181E1,1.019167725E3
8.771203181E1,1.019147217E3
8.781203181E1,1.019131592E3
8.791203181E1,1.019125244E3
8.801203181E1,1.019113525E3
8.811203181E1,1.019147217E3
