"Time (s)","X (hPa)"
5.523279243E1,1.016860596E3
5.533279243E1,1.016828369E3
5.543279243E1,1.016813477E3
5.553279243E1,1.016813477E3
5.563279243E1,1.016764648E3
5.573279243E1,1.016742920E3
5.583279243E1,1.016743164E3
5.593279243E1,1.016740234E3
5.603279243E1,1.016756104E3
5.613279243E1,1.016761719E3
5.623279243E1,1.016766357E3
5.633279243E1,1.016768311E3
5.643279243E1,1.016794434E3
5.653279243E1,1.016763672E3
5.663279243E1,1.016774170E3
5.673279243E1,1.016770996E3
5.683279243E1,1.016749512E3
5.693279243E1,1.016729004E3
5.703279243E1,1.016748779E3
5.713279243E1,1.016749512E3
5.723279243E1,1.016731445E3
5.733279243E1,1.016709229E3
5.743279243E1,1.016707520E3
5.753279243E1,1.016698242E3
5.763279243E1,1.016700195E3
5.773279243E1,1.016700439E3
5.783279243E1,1.016697021E3
5.793279243E1,1.016711182E3
5.803279243E1,1.016713379E3
5.813279243E1,1.016731689E3
5.823279243E1,1.016731689E3
5.833279243E1,1.016706299E3
5.843279243E1,1.016697266E3
5.853279243E1,1.016697021E3
5.863279243E1,1.016705322E3
5.873279243E1,1.016702148E3
5.883279243E1,1.016702148E3
5.893279243E1,1.016689209E3
5.903279243E1,1.016643799E3
5.913279243E1,1.016643799E3
5.923279243E1,1.016636719E3
5.933279243E1,1.016618164E3
5.943279243E1,1.016618164E3
5.953279243E1,1.016628174E3
5.963279243E1,1.016630371E3
5.973279243E1,1.016630371E3
5.983279243E1,1.016632324E3
5.993279243E1,1.016641113E3
6.003279243E1,1.016641113E3
6.013279243E1,1.016641357E3
6.023279243E1,1.016627441E3
6.033279243E1,1.016627441E3
6.043279243E1,1.016605957E3
6.053279243E1,1.016598877E3
6.063279243E1,1.016598877E3
6.073279243E1,1.016571289E3
6.083279243E1,1.016572266E3
6.093279243E1,1.016559570E3
6.103279243E1,1.016550293E3
6.113279243E1,1.016549561E3
6.123279243E1,1.016558350E3
6.133279243E1,1.016550049E3
6.143279243E1,1.016576172E3
6.153279243E1,1.016575928E3
6.163279243E1,1.016604736E3
6.173279243E1,1.016651367E3
6.183279243E1,1.016670166E3
6.193279243E1,1.016646729E3
6.203279243E1,1.016647949E3
6.213279243E1,1.016616211E3
6.223279243E1,1.016574219E3
6.233279243E1,1.016556885E3
6.243279243E1,1.016515137E3
6.253279243E1,1.016504883E3
6.263279243E1,1.016489502E3
6.273279243E1,1.016490723E3
6.283279243E1,1.016490967E3
6.293279243E1,1.016461182E3
6.303279243E1,1.016467773E3
6.313279243E1,1.016471436E3
6.323279243E1,1.016478271E3
6.333279243E1,1.016519043E3
6.343279243E1,1.016562988E3
6.353279243E1,1.016599365E3
6.363279243E1,1.016587891E3
6.373279243E1,1.016571045E3
6.383279243E1,1.016527588E3
6.393279243E1,1.016498047E3
6.403279243E1,1.016487061E3
6.413279243E1,1.016447021E3
6.423279243E1,1.016447021E3
6.433279243E1,1.016448730E3
6.443279243E1,1.016503662E3
6.453279243E1,1.016503662E3
6.463279243E1,1.016503174E3
6.473279243E1,1.016489014E3
6.483279243E1,1.016489014E3
6.493279243E1,1.016464844E3
6.503279243E1,1.016470947E3
6.513279243E1,1.016470947E3
6.523279243E1,1.016504883E3
6.533279243E1,1.016520996E3
6.543279243E1,1.016520996E3
6.553279243E1,1.016487793E3
6.563279243E1,1.016522217E3
6.573279243E1,1.016522217E3
6.583279243E1,1.016484863E3
6.593279243E1,1.016505859E3
6.603279243E1,1.016505859E3
6.613279243E1,1.016490479E3
6.623279243E1,1.016504639E3
6.633279243E1,1.016497070E3
6.643279243E1,1.016512207E3
6.653279243E1,1.016499756E3
6.663279243E1,1.016475342E3
6.673279243E1,1.016486084E3
6.683279243E1,1.016515869E3
6.693279243E1,1.016536621E3
6.703279243E1,1.016529053E3
6.713279243E1,1.016520752E3
6.723279243E1,1.016506104E3
6.733279243E1,1.016476318E3
6.743279243E1,1.016475342E3
6.753279243E1,1.016485840E3
6.763279243E1,1.016499512E3
6.773279243E1,1.016541260E3
6.783279243E1,1.016514648E3
6.793279243E1,1.016491943E3
6.803279243E1,1.016469971E3
6.813279243E1,1.016483643E3
6.823279243E1,1.016506592E3
6.833279243E1,1.016544922E3
6.843279243E1,1.016547363E3
6.853279243E1,1.016529053E3
6.863279243E1,1.016511963E3
6.873279243E1,1.016498047E3
6.883279243E1,1.016489258E3
6.893279243E1,1.016469971E3
6.903279243E1,1.016482422E3
6.913279243E1,1.016492920E3
6.923279243E1,1.016520264E3
6.933279243E1,1.016520264E3
6.943279243E1,1.016512207E3
6.953279243E1,1.016503662E3
