"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.241101590E0,6.337726861E-2,5.734497309E-2,-3.940080851E-2
2.251101590E0,9.330966324E-2,1.025490016E-1,-3.940080851E-2
2.261101590E0,1.110247597E-1,1.520290822E-1,-4.245513305E-2
2.271101356E0,1.067487001E-1,1.740202308E-1,-4.489859566E-2
2.281101356E0,5.115996301E-2,1.520290822E-1,-4.306599870E-2
2.291101356E0,-6.261368748E-3,1.117119789E-1,-3.329215571E-2
2.301101589E0,-9.300423414E-2,-7.635815564E-5,-3.756821156E-2
2.311101589E0,-1.632537395E-1,-1.185842156E-1,-3.940080851E-2
2.321101589E0,-1.937969923E-1,-2.144900560E-1,-3.817907721E-2
2.331101589E0,-1.736384481E-1,-2.932916880E-1,-3.573561832E-2
2.341101589E0,-1.266018152E-1,-3.568216562E-1,-2.474004216E-2
2.351101589E0,-7.528914511E-2,-3.476586938E-1,-3.359758761E-3
2.361101822E0,-2.397646010E-2,-2.517528534E-1,1.007927675E-2
2.371101822E0,4.199698567E-2,-1.039234474E-1,2.748893574E-3
2.381101588E0,8.536841720E-2,4.024074972E-2,-1.435533352E-2
2.391101588E0,1.214094684E-1,1.318705380E-1,-2.962696366E-2
2.401101588E0,1.385136992E-1,1.850158125E-1,-4.306599870E-2
2.411101354E0,1.183551401E-1,2.186134011E-1,-5.161811411E-2
2.421101354E0,6.887505949E-2,2.222785950E-1,-5.345070735E-2
2.431101354E0,9.010262787E-3,1.746311039E-1,-5.100724846E-2
2.441101354E0,-3.802636266E-2,1.104902476E-1,-4.367686436E-2
2.451101354E0,-6.612616032E-2,5.612324551E-2,-2.779436857E-2
2.461101354E0,-8.872817457E-2,4.810563754E-3,-1.374446787E-2
2.471101354E0,-1.058324054E-1,-4.161519557E-2,9.162978968E-4
2.481101354E0,-1.070541367E-1,-7.704538107E-2,1.191187184E-2
2.491101087E0,-9.850201756E-2,-1.100321040E-1,1.557706390E-2
2.501101087E0,-8.811730891E-2,-1.387427747E-1,1.374446787E-2
2.511101087E0,-7.406741381E-2,-1.625665128E-1,2.748893574E-3
2.521100653E0,-5.268712714E-2,-1.790598780E-1,-8.246680722E-3
2.531100653E0,-9.926560335E-3,-1.576795876E-1,-1.130100712E-2
2.541100653E0,4.138612002E-2,-1.063669100E-1,-1.679879427E-2
2.551100653E0,8.292495459E-2,-4.283692688E-2,-1.802052557E-2
2.561100653E0,1.067487001E-1,2.802344225E-2,-2.046398632E-2
2.571100653E0,1.116356254E-1,9.155342728E-2,-2.718350291E-2
2.581100653E0,9.453139454E-2,1.159880385E-1,-3.817907721E-2
2.591100653E0,6.154467165E-2,1.275944710E-1,-4.978551716E-2
2.601100419E0,2.794708498E-2,1.269836128E-1,-6.017022580E-2
2.611100652E0,1.679879380E-3,9.399688989E-2,-6.200282276E-2
2.621100652E0,-2.153299935E-2,7.383833826E-2,-5.222897977E-2
2.631100652E0,-6.123924255E-2,1.886046492E-2,-3.451388702E-2
2.641100652E0,-7.223481685E-2,-1.718058437E-2,-3.207042441E-2
2.651100652E0,-5.451972410E-2,-1.107193250E-2,-2.535090782E-2
2.661100418E0,-2.336559631E-2,9.086620063E-3,-2.168571576E-2
2.671100418E0,6.566801574E-3,1.091921609E-2,-2.351831272E-2
2.681100418E0,2.306016348E-2,7.254024968E-3,-2.412917651E-2
2.691100418E0,1.756237634E-2,-4.352414981E-3,-2.718350291E-2
2.701100418E0,4.734205548E-3,-3.061962128E-2,-2.107485011E-2
2.711100418E0,2.290744567E-3,-4.772384837E-2,-1.313360315E-2
2.721100418E0,2.901609987E-3,-6.604980677E-2,-6.414085161E-3
2.731100418E0,-2.596177394E-3,-8.071056753E-2,-1.527163084E-3
2.741100418E0,2.901609987E-3,-6.971499324E-2,-1.527163084E-3
2.751100418E0,1.634064503E-2,-3.856086731E-2,-3.359758761E-3
2.761100418E0,3.283400834E-2,8.475755341E-3,-5.192354787E-3
2.771100418E0,3.833179548E-2,5.551237985E-2,-6.414085161E-3
2.781100418E0,3.894266114E-2,8.788824081E-2,-3.359758761E-3
2.791100418E0,2.794708498E-2,1.104902476E-1,-5.192354787E-3
2.801100418E0,7.788531948E-3,1.300379336E-1,-9.468411095E-3
2.811100418E0,-6.872233935E-3,1.355357319E-1,-7.635815535E-3
2.821100851E0,-3.863722831E-2,8.239044994E-2,-1.252273750E-2
