"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.437463500E0,2.366239548E0,1.020606279E0,-4.372675717E-1
2.447439500E0,2.924706221E0,1.015651107E0,-5.370143056E-1
2.457414500E0,3.351766109E0,1.290498972E0,-6.400346756E-1
2.467389500E0,3.561806917E0,1.939216614E0,-6.731191874E-1
2.477365500E0,3.580401182E0,2.284248829E0,-4.947936535E-1
2.487340500E0,3.552026272E0,1.855526686E0,-2.768364251E-1
2.497316500E0,3.412384987E0,1.112647176E0,-1.818896532E-1
2.507291500E0,3.231865644E0,5.864303112E-1,-1.373904198E-1
2.517266500E0,3.042945623E0,7.095102072E-1,4.690299928E-2
2.527242500E0,2.886504173E0,1.819733143E0,5.450689793E-1
2.537217500E0,2.842879772E0,3.455906868E0,1.094286084E0
2.547193500E0,2.940459251E0,4.317145824E0,1.325457811E0
2.557168500E0,3.175087690E0,3.958627224E0,1.342161775E0
2.567144500E0,3.414093494E0,2.836026669E0,1.525290132E0
2.577119500E0,3.448959589E0,1.881595850E0,1.695808291E0
2.587094500E0,3.096318960E0,1.691887736E0,1.570647120E0
2.597070500E0,2.491534472E0,1.923783541E0,9.697396159E-1
2.607045500E0,2.078514576E0,2.400124073E0,3.218719065E-1
2.617021500E0,1.808595896E0,2.813051224E0,5.847223103E-2
2.626996500E0,1.757879734E0,3.539468050E0,4.340844601E-2
2.636971500E0,1.776547194E0,4.115041256E0,2.733147703E-2
2.646947500E0,1.749892473E0,4.337778568E0,-6.800882518E-2
2.656922500E0,1.508523703E0,4.376247883E0,-2.270314991E-1
2.666898375E0,1.156337738E0,4.132983208E0,-3.703737259E-1
2.676873375E0,7.890704870E-1,3.650911570E0,-4.696486592E-1
2.686848375E0,3.911693394E-1,3.255522251E0,-5.563865900E-1
2.696824375E0,3.279998153E-2,2.894633055E0,-6.386060715E-1
2.706799375E0,-2.944475412E-1,2.443173409E0,-7.049524784E-1
2.716775375E0,-5.882387161E-1,1.853141785E0,-7.833232284E-1
2.726750375E0,-8.402774930E-1,1.123323321E0,-8.874467015E-1
2.736726375E0,-1.122990489E0,4.548296928E-1,-1.031930923E0
2.746701375E0,-1.438310981E0,-1.219556257E-1,-1.211052537E0
2.756676375E0,-1.750274181E0,-5.664886236E-1,-1.432193756E0
2.766652375E0,-2.010011911E0,-9.308550358E-1,-1.688625932E0
2.776627375E0,-2.207437515E0,-1.097834945E0,-1.900365829E0
2.786603375E0,-2.292750120E0,-1.166261196E0,-1.993664980E0
2.796578375E0,-2.249684095E0,-1.128671288E0,-1.819163680E0
2.806553375E0,-1.985929251E0,-8.220529556E-1,-1.289538383E0
2.816529375E0,-1.370915294E0,-2.875589132E-1,-4.418029189E-1
2.826504375E0,-6.290962100E-1,5.806714296E-1,3.551441133E-1
2.836480375E0,8.545540273E-3,1.728684068E0,5.706465840E-1
2.846455375E0,4.212373197E-1,2.347285986E0,4.334255457E-1
2.856430375E0,5.453962684E-1,2.406252861E0,1.102650613E-1
2.866406375E0,4.512944818E-1,1.627326250E0,-1.578067392E-1
2.876381375E0,2.238272429E-1,6.346894503E-1,-2.472790927E-1
2.886357375E0,1.200853959E-1,-1.020066068E-2,-1.897106916E-1
2.896332375E0,1.871847957E-1,-3.564741910E-1,-5.086119100E-2
2.906308375E0,9.513504058E-2,-3.306359947E-1,1.169562191E-1
2.916283375E0,-2.076637149E-1,-6.080366969E-1,3.136312068E-1
2.926258375E0,-4.129982591E-1,-1.624616981E0,3.348959386E-1
2.936234375E0,-6.544923782E-1,-2.944098234E0,2.597372830E-1
2.946209375E0,-7.815803885E-1,-3.559083939E0,2.899161279E-1
2.956185375E0,-5.137953162E-1,-2.409335852E0,4.206930399E-1
2.966160375E0,4.227430522E-1,-9.999016523E-1,2.042067796E-1
2.976135375E0,6.680582762E-1,-1.534189343E0,-3.234638274E-2
2.986111375E0,-1.020677164E-1,-2.475413799E0,-1.279009879E-1
2.996086375E0,-9.334743619E-1,-2.225937605E0,-1.090607271E-1
3.006062375E0,-1.360553980E0,-1.262822151E0,6.755471230E-3
3.016037375E0,-1.408747554E0,-7.318258882E-1,2.103970051E-1
3.026012375E0,-1.339469314E0,-1.068382978E0,6.083054543E-1
3.035988375E0,-1.215738416E0,-2.172948837E0,1.035483003E0
3.045963375E0,-1.139036179E0,-3.284233093E0,1.315553427E0
3.055939375E0,-1.101531148E0,-3.885788679E0,1.090865493E0
3.065914375E0,-1.263318658E0,-3.616640091E0,1.332780570E-1
3.075889375E0,-1.820094585E0,-2.306708813E0,-1.080917239E0
3.085865375E0,-2.423267126E0,-5.927694440E-1,-1.911158681E0
3.095840375E0,-2.742663860E0,6.454133987E-2,-2.192984104E0
3.105816375E0,-2.852354527E0,-3.101412058E-1,-2.368201256E0
3.115791375E0,-2.874279022E0,-7.222610712E-1,-2.286873817E0
3.125766375E0,-2.692085743E0,-9.122618437E-1,-1.994976521E0
3.135742375E0,-2.339207888E0,-1.151387334E0,-1.599071503E0
3.145717375E0,-1.909169436E0,-1.464783669E0,-1.161104321E0
3.155693375E0,-1.457377911E0,-1.837074637E0,-7.876766920E-1
3.165668375E0,-1.093865871E0,-2.280852079E0,-4.539588392E-1
3.175643375E0,-8.720943332E-1,-2.811700583E0,-2.251860946E-1
3.185619375E0,-8.061646223E-1,-3.070508003E0,-3.778735921E-2
3.195594375E0,-8.712503910E-1,-3.032659292E0,1.160301715E-1
3.205570375E0,-1.011003733E0,-2.762826443E0,1.949851513E-1
3.215545375E0,-1.160409451E0,-2.321693897E0,2.996100783E-1
3.225521375E0,-1.303209305E0,-1.668280840E0,4.848220348E-1
3.235496375E0,-1.532024026E0,-9.019902349E-1,6.367007494E-1
3.245471375E0,-1.809992075E0,-1.509449035E-1,7.051088214E-1
3.255447375E0,-1.946991801E0,1.997633129E-1,5.914001465E-1
3.265422375E0,-1.850973248E0,2.585519254E-1,4.395453632E-1
3.275398375E0,-1.495890021E0,2.683720589E-1,2.970870137E-1
3.285373375E0,-1.002202988E0,1.693345606E-1,2.407893389E-1
3.295348375E0,-5.429413319E-1,-2.612749040E-1,2.690230906E-1
3.305324375E0,-1.108803079E-1,-8.619164228E-1,3.851307631E-1
3.315299375E0,4.168288112E-1,-1.297559023E0,4.262529016E-1
3.325275375E0,8.137131333E-1,-1.558781743E0,3.097937703E-1
3.335250375E0,8.588209748E-1,-1.762765765E0,4.923994094E-2
3.345225375E0,5.090784431E-1,-1.484496593E0,-2.775881290E-1
3.355201375E0,9.753779322E-2,-8.467127085E-1,-4.566779733E-1
3.365176375E0,-1.495648623E-1,-2.171376348E-1,-6.125712991E-1
3.375152375E0,-8.954226226E-2,4.019972384E-1,-6.947854757E-1
3.385127375E0,4.422508776E-1,1.079277635E0,-6.610376835E-1
3.395102375E0,1.289307356E0,1.481170177E0,-6.337424517E-1
