"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.930649417E0,-4.239594042E-1,1.262096316E-1,-5.430164337E-1
2.940685417E0,-4.210237265E-1,4.391105473E-2,-6.147992015E-1
2.950721417E0,-3.931526840E-1,-3.117837012E-2,-6.957965493E-1
2.960756417E0,-3.482754529E-1,-1.021912470E-1,-7.703053951E-1
2.970792417E0,-2.998602688E-1,-1.590175182E-1,-8.252072930E-1
2.980828417E0,-2.628222704E-1,-2.001843601E-1,-8.576714396E-1
2.990864417E0,-2.406173497E-1,-2.217767388E-1,-8.683376312E-1
3.000900417E0,-2.366322279E-1,-2.115648687E-1,-8.594228029E-1
3.010936417E0,-2.566693425E-1,-1.445557326E-1,-8.249412179E-1
3.020972417E0,-2.881607711E-1,-2.324006520E-2,-7.599145770E-1
3.031007417E0,-3.296821117E-1,1.085656360E-1,-6.660860777E-1
3.041043417E0,-3.720036745E-1,2.218869179E-1,-5.439007282E-1
3.051079417E0,-4.153543413E-1,2.814168334E-1,-3.980889320E-1
3.061115417E0,-4.527601302E-1,2.742955089E-1,-2.321714312E-1
3.071151417E0,-4.909277558E-1,1.991283298E-1,-5.841774121E-2
3.081187417E0,-5.241389871E-1,9.788506478E-2,9.222369641E-2
3.091223417E0,-5.564247966E-1,6.982916035E-3,1.895020157E-1
3.101258417E0,-5.949562192E-1,-1.010319069E-1,2.119714916E-1
3.111294417E0,-6.448484659E-1,-2.486818135E-1,1.684655547E-1
3.121330417E0,-7.113208175E-1,-4.296727777E-1,8.602599055E-2
3.131366417E0,-7.911664248E-1,-6.140452623E-1,6.355127320E-3
3.141402417E0,-8.503721952E-1,-6.979995966E-1,-2.654727735E-2
3.151438417E0,-8.595651388E-1,-6.270405054E-1,-1.023807935E-2
3.161474417E0,-8.142573237E-1,-4.733377993E-1,4.513744637E-2
3.171509417E0,-7.285706401E-1,-3.407877684E-1,1.210700348E-1
3.181545417E0,-6.106942892E-1,-2.760619223E-1,2.146662325E-1
3.191581417E0,-4.677917063E-1,-2.540450394E-1,3.236331940E-1
3.201617417E0,-3.084164262E-1,-2.343051881E-1,4.283830523E-1
3.211653417E0,-1.413318366E-1,-1.828712821E-1,5.120601058E-1
3.221689417E0,2.193382569E-2,-6.795187294E-2,5.746934414E-1
3.231725417E0,1.686937064E-1,9.145110101E-2,6.235592365E-1
3.241760417E0,3.001717925E-1,2.537023127E-1,6.813497543E-1
3.251796417E0,4.169815183E-1,4.025493264E-1,7.544644475E-1
3.261832417E0,5.248004794E-1,4.989309609E-1,8.472906351E-1
3.271868417E0,6.219831705E-1,5.119783282E-1,9.498742819E-1
3.281904417E0,7.111727595E-1,4.552890956E-1,1.048912883E0
3.291940417E0,7.989172935E-1,3.386604786E-1,1.137108803E0
3.301976417E0,8.808233738E-1,1.982229948E-1,1.196904421E0
3.312011417E0,9.540317655E-1,4.528298974E-2,1.228749633E0
3.322047417E0,1.011970520E0,-1.185185686E-1,1.234118104E0
3.332083417E0,1.054961920E0,-2.851434946E-1,1.212430596E0
3.342119417E0,1.075291395E0,-4.225167334E-1,1.161362290E0
