"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.398747083E0,2.509038044E-1,-1.665682582E0,-3.865677883E0
2.408783083E0,3.752017220E-1,-1.513081363E0,-3.953420616E0
2.418819083E0,4.075324392E-1,-1.351854624E0,-4.012338915E0
2.428855083E0,3.657225814E-1,-1.186557931E0,-3.984870450E0
2.438891083E0,3.210698806E-1,-1.059660780E0,-3.876042073E0
2.448927417E0,1.724210872E-1,-1.025383524E0,-3.763051647E0
2.458963417E0,-3.150684446E-2,-1.066858702E0,-3.701358259E0
2.468999417E0,-2.246656667E-1,-1.143139139E0,-3.594314452E0
2.479035417E0,-3.326635205E-1,-1.186542436E0,-3.321913725E0
2.489070417E0,-3.714047594E-1,-1.211990688E0,-2.928345825E0
2.499106417E0,-3.838030493E-1,-1.242197404E0,-2.489074334E0
2.509142417E0,-3.790127179E-1,-1.219966290E0,-1.967171745E0
2.519178417E0,-3.473671483E-1,-1.147191844E0,-1.367053292E0
2.529214417E0,-2.468931992E-1,-1.078442329E0,-6.732484102E-1
2.539250417E0,-7.932457007E-2,-1.049109187E0,5.350787044E-2
2.549286417E0,1.730501745E-1,-9.952946296E-1,9.702817029E-1
2.559322417E0,4.470427331E-1,-8.911326224E-1,2.057991284E0
2.569357417E0,6.277529794E-1,-7.867190386E-1,3.220234737E0
2.579393417E0,6.874511509E-1,-7.428416786E-1,4.216284535E0
2.589429417E0,6.153413871E-1,-7.951350823E-1,4.873822061E0
2.599465417E0,4.518510447E-1,-9.470907685E-1,4.970473613E0
2.609501417E0,2.737305303E-1,-1.114330930E0,4.507205733E0
2.619537417E0,1.559768164E-1,-1.116111261E0,3.759379011E0
2.629573417E0,1.105890474E-1,-7.902778003E-1,3.137254561E0
2.639609417E0,1.281075979E-1,-2.292380431E-1,2.894109208E0
2.649644417E0,2.709874552E-1,4.664407249E-1,3.029281046E0
2.659680417E0,5.909351090E-1,1.146244156E0,3.599853519E0
2.669716417E0,9.949899897E-1,1.559168532E0,4.407058132E0
2.679752417E0,1.191677899E0,1.746811968E0,5.245024946E0
2.689788417E0,9.875967702E-1,1.749402431E0,5.922458208E0
2.699824417E0,5.319871353E-1,1.453746450E0,6.129555477E0
2.709860417E0,3.361198828E-2,8.245306434E-1,5.608076227E0
2.719896417E0,-2.761499619E-1,4.099124752E-2,4.457933586E0
2.729931417E0,-4.297593869E-1,-5.472973385E-1,3.066028458E0
2.739967417E0,-2.851530661E-1,-8.516840896E-1,1.552533989E0
2.750003417E0,8.122966602E-2,-8.963299200E-1,2.774018508E-1
2.760039417E0,6.768334843E-1,-6.300176060E-1,-6.185050231E-1
2.770075417E0,1.428039020E0,1.803719848E-2,-9.679053944E-1
2.780111417E0,2.156375365E0,8.985180943E-1,-8.558417523E-1
2.790147417E0,2.718483116E0,1.729214334E0,-4.457835352E-1
2.800183417E0,3.057132504E0,2.255730961E0,-1.577011603E-1
2.810218417E0,3.059647099E0,2.498012680E0,-2.192203009E-1
2.820254417E0,2.726329787E0,2.382009330E0,-5.185340077E-1
2.830290417E0,2.199504427E0,1.857257101E0,-1.164902768E0
2.840326417E0,1.654103341E0,1.110441070E0,-2.012381247E0
2.850362417E0,1.158051877E0,3.686315712E-1,-2.810356615E0
2.860398417E0,7.729807862E-1,-2.514628713E-1,-3.529089931E0
2.870434417E0,3.992327551E-1,-6.723124172E-1,-4.152389671E0
2.880469417E0,6.538575813E-2,-8.736231351E-1,-4.638811939E0
2.890505417E0,-1.848533640E-1,-8.272076449E-1,-4.849681832E0
2.900541417E0,-3.011777626E-1,-5.902237952E-1,-4.841350719E0
2.910577417E0,-2.308470507E-1,-3.381504746E-1,-4.632275337E0
2.920613417E0,-8.929816581E-2,-9.559612870E-2,-4.265895821E0
2.930649417E0,7.525088802E-2,1.086354196E-1,-3.842233472E0
2.940685417E0,2.364653479E-1,2.339456365E-1,-3.419726533E0
2.950721417E0,3.730586078E-1,2.727818196E-1,-3.089586890E0
2.960756417E0,4.450193772E-1,2.471588820E-1,-2.779545296E0
2.970792417E0,5.007867580E-1,1.168808708E-1,-2.494729176E0
2.980828417E0,4.806976984E-1,-5.753119335E-2,-2.271678949E0
2.990864417E0,4.049410628E-1,-1.933852556E-1,-2.074279287E0
3.000900417E0,2.441407686E-1,-3.496972637E-1,-1.848807144E0
3.010936417E0,2.679307502E-2,-5.000310785E-1,-1.607455131E0
3.020972417E0,-2.008799243E-1,-6.393770979E-1,-1.432263780E0
3.031007417E0,-4.574006371E-1,-7.290694392E-1,-1.399131117E0
3.041043417E0,-7.929875462E-1,-7.882695740E-1,-1.465743182E0
3.051079417E0,-1.105128436E0,-7.865800211E-1,-1.576488277E0
3.061115417E0,-1.390189555E0,-7.702662894E-1,-1.677691886E0
3.071151417E0,-1.556025508E0,-6.865386929E-1,-1.705610002E0
3.081187417E0,-1.588512199E0,-4.679900908E-1,-1.500073355E0
3.091223417E0,-1.430852554E0,-1.571816352E-1,-9.996125060E-1
3.101258417E0,-1.094675222E0,1.770813181E-1,-4.439937025E-1
3.111294417E0,-6.241956796E-1,5.037140934E-1,1.152532983E-1
3.121330417E0,-2.183350142E-1,7.944989052E-1,7.902652287E-1
3.131366417E0,4.060810871E-2,1.001347521E0,1.653148198E0
3.141402417E0,1.222263222E-1,1.151706187E0,2.717073644E0
3.151438417E0,9.546522416E-2,1.216928954E0,3.864084517E0
3.161474417E0,1.036057543E-1,1.139963808E0,4.682259091E0
3.171509417E0,1.272834329E-1,8.868743876E-1,5.100225082E0
3.181545417E0,8.139093954E-2,5.799717989E-1,5.227519552E0
3.191581417E0,8.460921049E-3,4.717665882E-1,5.296138381E0
3.201617417E0,1.029694676E-2,5.235087457E-1,5.353503660E0
3.211653417E0,1.684655920E-2,6.052974786E-1,5.339608337E0
3.221689417E0,-5.684516877E-3,6.976690871E-1,5.209203148E0
3.231725417E0,-1.137352149E-1,7.146364644E-1,4.829820009E0
3.241760417E0,-3.024780737E-1,6.225860142E-1,4.147091509E0
3.251796417E0,-4.674476885E-1,4.387458265E-1,3.267157474E0
3.261832417E0,-5.410205718E-1,1.516949735E-1,2.222964626E0
3.271868417E0,-6.025250213E-1,-1.234801845E-1,1.165500938E0
3.281904417E0,-6.499735683E-1,-3.078012326E-1,2.481634337E-1
3.291940417E0,-6.683441312E-1,-4.239690354E-1,-4.711598665E-1
3.301976417E0,-6.431625853E-1,-4.947073348E-1,-1.002669430E0
3.312011417E0,-5.405821403E-1,-5.266066736E-1,-1.327994476E0
3.322047417E0,-4.058390124E-1,-5.090088934E-1,-1.571173743E0
3.332083417E0,-2.227065571E-1,-4.460453443E-1,-1.725547253E0
3.342119417E0,3.548799433E-2,-3.710648900E-1,-1.793493653E0
3.352155417E0,3.034631833E-1,-2.891741963E-1,-1.776804530E0
3.362191417E0,5.488218538E-1,-2.916589706E-1,-1.768808463E0
3.372227417E0,7.051801280E-1,-4.516620335E-1,-1.825872025E0
3.382262417E0,7.250336909E-1,-6.311022645E-1,-1.924426845E0
3.392298417E0,6.379054999E-1,-8.267968780E-1,-2.119733203E0
3.402334417E0,4.946611418E-1,-1.046956680E0,-2.333191658E0
3.412370417E0,3.524986647E-1,-1.221550008E0,-2.503863696E0
3.422406417E0,2.171163996E-1,-1.403554974E0,-2.692316533E0
3.432442417E0,9.292497441E-2,-1.511778457E0,-2.904144199E0
3.442477292E0,2.466304399E-2,-1.597335794E0,-3.005661219E0
3.452513292E0,-7.587858662E-2,-1.659888722E0,-3.007960929E0
3.462549292E0,-2.097489079E-1,-1.721213735E0,-3.009913899E0
3.472585292E0,-3.387366579E-1,-1.768955374E0,-2.914629427E0
3.482621292E0,-3.888088506E-1,-1.789723222E0,-2.564533821E0
3.492657292E0,-3.333683293E-1,-1.776401803E0,-2.026964203E0
3.502693292E0,-2.571317469E-1,-1.767340811E0,-1.432169055E0
3.512728292E0,-2.092800343E-1,-1.710249036E0,-8.823653072E-1
3.522764292E0,-1.717939733E-1,-1.607139236E0,-4.334780699E-1
3.532800292E0,-2.437001078E-1,-1.535275347E0,-1.659217608E-1
3.542836292E0,-4.613513084E-1,-1.468066720E0,-1.249894971E-1
3.552872292E0,-7.715148161E-1,-1.403734484E0,-2.301510859E-1
3.562908292E0,-1.060274445E0,-1.368931564E0,-3.441513258E-1
3.572943292E0,-1.292691181E0,-1.402910611E0,-5.273375756E-1
3.582979292E0,-1.504573226E0,-1.430231872E0,-7.283782983E-1
3.593015292E0,-1.661969308E0,-1.440136325E0,-8.698873490E-1
3.603051292E0,-1.745996720E0,-1.392844191E0,-9.792688733E-1
3.613087292E0,-1.717786974E0,-1.316372842E0,-1.065507703E0
3.623123292E0,-1.596736454E0,-1.150736426E0,-1.108012283E0
3.633158292E0,-1.374395202E0,-9.371564953E-1,-1.086844777E0
3.643194292E0,-1.175901819E0,-7.196103984E-1,-9.557069331E-1
3.653230292E0,-9.835931817E-1,-4.772658214E-1,-6.499513489E-1
3.663266292E0,-7.286171570E-1,-2.193140025E-1,-1.233212864E-1
3.673302292E0,-4.079391861E-1,-7.008004904E-2,6.432019079E-1
3.683338292E0,-1.455358820E-1,-3.514936745E-2,1.394037607E0
3.693374292E0,3.329463065E-2,-7.246841736E-2,2.096265988E0
3.703409292E0,1.550286904E-1,-6.764892295E-2,2.739899420E0
3.713445292E0,2.418272446E-1,-5.114932291E-2,3.285687885E0
3.723481292E0,1.952987570E-1,-3.891183145E-2,3.731698877E0
3.733517292E0,3.073325783E-2,-4.076159813E-2,3.994820657E0
3.743553292E0,-1.799037690E-1,-6.345018357E-2,3.935828099E0
3.753589292E0,-3.140182847E-1,-9.926810704E-2,3.594046649E0
3.763624292E0,-3.088040301E-1,-1.873572148E-2,3.232791048E0
3.773660292E0,-1.784453273E-1,2.007879768E-1,3.072856836E0
3.783696292E0,6.582649201E-3,5.719781435E-1,3.241270680E0
3.793732292E0,3.010484295E-1,1.031243750E0,3.732291200E0
3.803768292E0,6.190306878E-1,1.384106404E0,4.397372804E0
3.813804292E0,8.301641433E-1,1.626154527E0,4.989082961E0
3.823839292E0,8.819201879E-1,1.800752240E0,5.576514711E0
3.833875292E0,7.399392669E-1,1.892824837E0,6.141686110E0
3.843911292E0,4.117107864E-1,1.727023967E0,6.380506278E0
3.853947292E0,-1.436982483E-2,1.201678903E0,5.950478650E0
3.863983292E0,-2.883209413E-1,4.923586179E-1,4.940083879E0
3.874019292E0,-3.953116854E-1,-1.318408441E-1,3.605365105E0
3.884054292E0,-2.735554062E-1,-5.740194064E-1,2.067431028E0
3.894090292E0,3.193412974E-2,-8.194488283E-1,7.207377416E-1
3.904126292E0,5.302277081E-1,-8.876221003E-1,-3.271657491E-1
3.914162292E0,1.229747512E0,-7.159251907E-1,-1.020557232E0
